fecha_divorcio,fecha_matrimonio,sexo_1,sexo_2
2022-09-16",1995-06-16",M",F"
2022-08-03",1997-09-26",M",F"
2022-02-22",1992-07-29",NO DECLARA",F"
2022-07-06",1992-11-06",M",F"
2022-07-14",1992-12-18",NO DECLARA",NO DECLARA"
2022-03-31",1994-04-28",M",F"
2022-04-28",1994-08-09",M",NO DECLARA"
2022-09-06",1997-02-12",M",F"
2022-07-07",1993-05-28",M",F"
2022-03-31",1994-08-29",NO DECLARA",NO DECLARA"
2022-09-01",1994-09-02",NO DECLARA",NO DECLARA"
2022-12-15",1994-09-23",M",F"
2022-09-23",1997-04-10",M",F"
2022-04-10",1993-09-09",M",F"
2022-03-09",1994-11-23",M",F"
2022-07-04",1994-02-15",M",F"
2022-11-29",1996-05-16",M",F"
2022-01-05",1997-07-18",DESCONOCIDO",NO DECLARA"
2022-06-09",1997-08-08",M",NO DECLARA"
2022-05-19",1996-10-11",M",F"
2022-06-08",1997-10-24",M",F"
2022-03-22",1997-12-12",M",F"
2022-08-23",1997-01-08",M",NO DECLARA"
2022-12-22",1994-07-08",NO DECLARA",NO DECLARA"
2022-12-27",1997-02-07",NO DECLARA",NO DECLARA"
2022-11-14",1997-03-13",M",F"
2022-05-11",1997-06-12",M",F"
2022-03-28",1993-07-08",M",F"
2022-03-21",1993-10-14",M",F"
2022-11-25",1993-10-21",M",F"
2022-03-31",1997-07-04",M",F"
2022-04-26",1997-10-23",M",F"
2022-01-03",1993-10-21",M",F"
2022-03-03",1993-11-26",M",F"
2022-11-29",1996-09-27",M",F"
2022-12-05",1996-10-10",M",F"
2022-03-30",1996-10-25",M",F"
2022-09-12",1997-12-05",NO DECLARA",NO DECLARA"
2022-06-13",1992-03-06",M",F"
2022-04-05",1992-03-06",NO DECLARA",NO DECLARA"
2022-03-18",1993-02-19",M",F"
2022-10-17",1991-06-07",M",F"
2022-12-30",1991-06-14",NO DECLARA",F"
2022-08-07",1994-09-22",M",F"
2022-03-26",1994-09-26",M",NO DECLARA"
2022-11-15",1994-10-13",M",F"
2022-03-03",1994-12-15",NO DECLARA",F"
2022-03-08",1992-10-16",M",NO DECLARA"
2022-11-22",1992-10-31",M",NO DECLARA"
2022-02-25",1993-12-02",M",F"
2022-11-28",1993-12-02",M",F"
2022-07-12",1994-10-28",NO DECLARA",NO DECLARA"
2022-09-06",1992-09-10",NO DECLARA",NO DECLARA"
2022-12-01",1991-08-02",NO DECLARA",NO DECLARA"
2022-02-20",1992-07-08",M",F"
2022-02-20",1992-07-08",M",F"
2022-06-08",1992-08-03",M",F"
2022-09-21",1994-03-10",M",NO DECLARA"
2022-08-22",1993-04-22",NO DECLARA",F"
2022-03-02",1992-08-21",NO DECLARA",NO DECLARA"
2022-06-01",1994-04-22",M",F"
2022-12-12",1993-05-19",M",F"
2022-07-19",1991-10-18",NO DECLARA",NO DECLARA"
2022-10-12",1992-12-04",NO DECLARA",NO DECLARA"
2022-05-30",1994-05-20",M",F"
2022-03-29",1994-06-09",M",F"
2022-07-01",1994-06-10",NO DECLARA",NO DECLARA"
2022-03-08",1993-08-27",M",NO DECLARA"
2022-04-18",1993-08-27",M",F"
2022-07-12",1994-06-27",NO DECLARA",NO DECLARA"
2022-06-08",1994-03-14",M",F"
2022-04-11",1993-08-27",M",F"
2022-03-29",1993-08-27",M",F"
2022-05-31",1991-12-13",NO DECLARA",F"
2022-12-13",1991-12-27",M",NO DECLARA"
2022-06-29",1992-10-27",M",F"
2022-05-13",1992-11-12",M",F"
2022-07-07",1994-04-04",M",NO DECLARA"
2022-03-08",1994-07-22",NO DECLARA",F"
2022-07-12",1994-09-02",NO DECLARA",NO DECLARA"
2022-08-26",1993-07-06",NO DECLARA",NO DECLARA"
2022-12-12",1993-07-08",M",F"
2022-01-03",1993-01-22",NO DECLARA",NO DECLARA"
2022-09-22",1994-10-07",M",F"
2022-03-31",1994-10-27",M",F"
2022-06-08",1991-04-04",DESCONOCIDO",NO DECLARA"
2022-08-19",1992-07-02",M",NO DECLARA"
2022-04-25",1992-01-17",NO DECLARA",NO DECLARA"
2022-10-05",1993-06-02",NO DECLARA",NO DECLARA"
2022-11-25",1988-11-04",NO DECLARA",NO DECLARA"
2022-09-23",1989-06-16",NO DECLARA",F"
2022-09-29",1991-03-01",M",NO DECLARA"
2022-05-02",1989-07-19",M",F"
2022-07-11",1989-08-11",NO DECLARA",NO DECLARA"
2022-12-19",1990-01-05",NO DECLARA",NO DECLARA"
2022-10-18",1989-09-15",DESCONOCIDO",NO DECLARA"
2022-10-11",1990-03-26",M",F"
2022-09-06",1991-03-08",M",NO DECLARA"
2022-09-11",1990-12-27",NO DECLARA",NO DECLARA"
2022-12-07",1989-07-12",DESCONOCIDO",NO DECLARA"
2022-11-16",1989-07-14",M",F"
2022-05-27",1989-07-14",NO DECLARA",NO DECLARA"
2022-12-07",1989-09-01",NO DECLARA",NO DECLARA"
2022-03-17",1988-12-29",NO DECLARA",NO DECLARA"
2022-03-23",1989-10-06",NO DECLARA",F"
2022-05-04",1989-11-17",NO DECLARA",NO DECLARA"
2022-10-14",1989-03-17",NO DECLARA",NO DECLARA"
2022-05-29",1990-07-12",NO DECLARA",NO DECLARA"
2022-06-09",1988-06-22",NO DECLARA",NO DECLARA"
2022-10-20",1990-09-21",NO DECLARA",NO DECLARA"
2022-08-16",1988-07-21",M",F"
2022-12-14",1988-08-11",NO DECLARA",NO DECLARA"
2022-07-14",2005-01-21",M",F"
2022-10-26",2005-02-24",M",F"
2022-12-07",1989-02-24",M",F"
2022-10-27",1989-04-07",NO DECLARA",NO DECLARA"
2022-07-05",2001-10-16",M",F"
2022-07-24",1987-03-20",NO DECLARA",NO DECLARA"
2022-09-22",1998-09-11",M",F"
2022-09-19",2005-04-15",M",F"
2022-08-23",2005-03-03",M",F"
2022-04-27",1988-11-11",NO DECLARA",NO DECLARA"
2022-03-11",1989-10-12",NO DECLARA",DESCONOCIDO"
2022-03-13",2005-03-11",M",F"
2022-04-26",2005-04-11",M",F"
2022-11-03",1989-12-15",M",F"
2022-05-04",1988-12-21",NO DECLARA",NO DECLARA"
2022-04-18",1989-12-01",NO DECLARA",F"
2022-08-26",1989-12-07",M",NO DECLARA"
2022-08-13",1989-12-07",NO DECLARA",NO DECLARA"
2022-05-30",2005-11-23",M",F"
2022-07-11",2000-07-14",M",F"
2022-07-10",2001-07-27",M",F"
2022-01-04",1988-01-15",NO DECLARA",NO DECLARA"
2022-03-09",1988-03-03",NO DECLARA",NO DECLARA"
2022-12-12",2005-10-06",M",F"
2022-08-08",2005-09-30",M",F"
2022-03-31",2005-03-11",M",F"
2022-12-26",1989-01-06",NO DECLARA",F"
2022-11-23",1989-02-13",NO DECLARA",NO DECLARA"
2022-04-27",1988-07-08",M",NO DECLARA"
2022-05-25",2005-02-11",M",F"
2022-11-15",2005-09-09",M",F"
2022-01-06",1989-06-02",M",F"
2022-04-03",1988-07-28",NO DECLARA",NO DECLARA"
2022-06-30",2005-12-07",M",F"
2022-11-21",2001-10-23",M",F"
2022-03-23",1988-03-22",NO DECLARA",F"
2022-09-22",2001-06-22",M",F"
2022-05-02",2005-01-27",M",F"
2022-07-15",1988-05-16",NO DECLARA",NO DECLARA"
2022-12-22",1987-06-26",NO DECLARA",F"
2022-08-30",2005-02-11",M",F"
2022-03-11",2001-10-24",M",F"
2022-07-24",2001-12-14",M",F"
2022-07-14",1989-02-02",NO DECLARA",NO DECLARA"
2022-08-02",2005-03-04",M",F"
2022-07-07",2005-11-04",M",F"
2022-08-24",1989-10-04",NO DECLARA",NO DECLARA"
2022-03-28",2005-09-22",M",F"
2022-09-19",2005-03-11",M",F"
2022-05-10",2005-11-18",M",F"
2022-08-09",1987-12-18",NO DECLARA",NO DECLARA"
2022-09-13",1995-11-30",M",F"
2022-10-27",1995-09-21",M",F"
2022-09-21",1996-12-19",M",F"
2022-09-05",1997-12-26",M",F"
2022-06-24",2005-11-18",M",F"
2022-07-07",2005-11-30",M",F"
2022-12-04",2005-09-28",M",F"
2022-09-22",2005-05-12",M",F"
2022-04-19",1995-10-27",M",F"
2022-05-25",1997-01-09",M",F"
2022-03-16",2005-01-24",M",F"
2022-11-30",2001-12-13",M",F"
2022-12-07",2005-07-29",M",F"
2022-10-12",2005-01-07",M",F"
2022-04-04",1995-11-10",M",F"
2022-06-14",1995-11-17",NO DECLARA",F"
2022-10-26",1997-06-06",M",NO DECLARA"
2022-04-04",1997-10-24",NO DECLARA",NO DECLARA"
2022-03-30",1997-11-07",NO DECLARA",F"
2022-10-20",1997-11-21",M",NO DECLARA"
2022-07-14",2005-07-01",M",F"
2022-02-25",2005-10-28",M",F"
2022-12-05",1987-04-24",NO DECLARA",F"
2022-09-13",2005-05-12",M",F"
2022-05-09",1996-02-28",NO DECLARA",F"
2022-02-11",1997-02-14",M",F"
2022-09-12",1995-01-13",NO DECLARA",NO DECLARA"
2022-08-08",1995-01-20",M",F"
2022-03-09",1995-02-16",M",F"
2022-05-31",1996-03-22",NO DECLARA",NO DECLARA"
2022-06-23",1996-04-18",M",F"
2022-01-02",1996-05-16",M",F"
2022-10-24",1997-03-03",M",NO DECLARA"
2022-09-20",1997-03-07",NO DECLARA",NO DECLARA"
2022-03-02",1997-03-14",M",NO DECLARA"
2022-08-18",1999-02-25",M",F"
2022-08-11",2005-04-08",M",F"
2022-05-04",1995-03-02",M",F"
2022-04-18",1995-03-10",NO DECLARA",F"
2022-10-05",1997-04-18",NO DECLARA",F"
2022-09-21",1987-05-08",NO DECLARA",NO DECLARA"
2022-08-12",1995-04-20",M",NO DECLARA"
2022-06-10",1995-04-20",M",F"
2022-09-08",1995-04-20",M",F"
2022-08-02",1995-04-20",M",F"
2022-03-09",1996-01-19",NO DECLARA",F"
2022-03-07",1995-07-14",M",F"
2022-09-19",1997-04-11",M",F"
2022-08-25",2005-03-16",M",F"
2022-06-10",1995-01-12",M",F"
2022-10-27",1997-05-15",NO DECLARA",F"
2022-05-23",1997-06-06",NO DECLARA",NO DECLARA"
2022-07-06",2005-01-20",M",F"
2022-11-22",1997-07-24",NO DECLARA",NO DECLARA"
2022-11-25",1995-05-12",NO DECLARA",NO DECLARA"
2022-06-27",1997-07-25",NO DECLARA",F"
2022-12-29",1997-08-22",NO DECLARA",NO DECLARA"
2022-10-05",1987-04-24",M",F"
2022-02-20",1997-09-05",M",F"
2022-08-19",1988-01-22",NO DECLARA",NO DECLARA"
2022-03-15",2001-12-07",M",F"
2022-08-10",2007-05-11",M",F"
2022-07-07",2007-10-18",M",F"
2022-08-25",1997-03-14",M",F"
2022-01-26",2007-03-01",M",F"
2022-08-28",2007-08-15",M",F"
2022-06-22",2007-12-06",M",F"
2022-06-28",2007-07-27",M",F"
2022-03-21",2007-01-10",M",F"
2022-05-27",2007-12-14",M",F"
2022-02-24",1997-04-28",M",F"
2022-09-26",1993-06-03",NO DECLARA",NO DECLARA"
2022-05-17",2007-04-27",M",F"
2022-09-26",2007-11-16",M",F"
2022-01-02",1995-03-24",M",F"
2022-10-04",2007-11-21",M",F"
2022-07-07",1989-04-27",NO DECLARA",NO DECLARA"
2022-11-13",2007-02-16",M",F"
2022-09-30",2007-07-25",M",F"
2022-09-09",2005-05-19",M",F"
2022-10-06",1999-12-02",M",F"
2022-06-27",1993-12-21",NO DECLARA",F"
2022-06-23",2007-03-15",M",F"
2022-04-11",2007-06-14",M",F"
2022-10-24",1999-10-15",M",F"
2022-05-03",1999-04-16",M",F"
2022-05-13",2007-03-23",M",F"
2022-01-03",2007-07-04",M",F"
2022-03-24",1992-04-24",NO DECLARA",NO DECLARA"
2022-05-17",1991-04-26",M",NO DECLARA"
2022-04-11",2007-04-11",M",F"
2022-05-16",1996-10-04",M",F"
2022-12-10",2007-09-26",M",F"
2022-06-07",2007-07-10",M",F"
2022-10-14",2007-10-17",M",F"
2022-03-08",1992-03-26",M",F"
2022-03-07",2007-03-27",M",F"
2022-10-13",2007-07-23",M",F"
2022-06-24",2007-03-02",M",F"
2022-11-14",2007-04-19",M",F"
2022-08-19",2007-05-22",M",F"
2022-07-04",2007-12-05",M",F"
2022-07-14",2007-11-08",M",F"
2022-10-14",2007-02-28",M",F"
2022-08-16",2007-01-26",M",F"
2022-03-09",1995-04-07",M",F"
2022-06-13",2007-10-11",M",F"
2022-09-20",2007-05-11",M",F"
2022-10-11",1996-11-08",M",F"
2022-03-31",2007-05-24",M",F"
2022-06-02",2007-07-06",M",F"
2022-07-05",2007-03-22",M",F"
2022-10-04",1997-03-19",M",F"
2022-11-17",2007-03-19",M",F"
2022-10-28",1997-10-24",M",F"
2022-10-31",1997-11-14",M",F"
2022-06-29",2007-06-14",M",F"
2022-09-21",2007-10-05",M",F"
2022-10-23",2007-05-18",M",F"
2022-10-13",1997-12-05",M",F"
2022-06-06",1992-10-23",NO DECLARA",F"
2022-04-06",1995-01-05",M",NO DECLARA"
2022-10-19",1995-01-12",M",NO DECLARA"
2022-10-14",1997-08-06",M",F"
2022-07-30",1997-08-13",NO DECLARA",F"
2022-04-18",1997-08-13",NO DECLARA",NO DECLARA"
2022-05-31",1990-07-06",NO DECLARA",NO DECLARA"
2022-03-04",1995-06-23",NO DECLARA",NO DECLARA"
2022-03-16",1995-06-30",NO DECLARA",NO DECLARA"
2022-11-06",1997-10-29",NO DECLARA",NO DECLARA"
2022-03-24",1997-10-31",M",F"
2022-04-22",1991-02-01",NO DECLARA",NO DECLARA"
2022-09-07",1991-02-15",M",F"
2022-08-09",1993-03-10",NO DECLARA",NO DECLARA"
2022-05-17",1993-04-05",M",F"
2022-09-26",1995-08-04",M",NO DECLARA"
2022-07-12",1997-02-20",NO DECLARA",F"
2022-03-25",1991-05-03",NO DECLARA",F"
2022-08-23",1995-12-15",M",NO DECLARA"
2022-03-14",1995-01-13",NO DECLARA",NO DECLARA"
2022-11-18",1997-04-23",M",F"
2022-05-09",1997-04-23",M",F"
2022-10-06",1997-06-13",M",F"
2022-02-22",1995-03-16",M",F"
2022-02-10",1997-06-27",NO DECLARA",NO DECLARA"
2022-07-11",1995-04-21",M",NO DECLARA"
2022-02-16",1997-03-07",M",F"
2022-07-17",1991-01-31",M",F"
2022-11-15",1993-04-30",NO DECLARA",F"
2022-04-06",1993-04-30",M",NO DECLARA"
2022-03-18",1991-07-05",NO DECLARA",F"
2022-11-07",1991-08-09",M",F"
2022-01-02",1993-09-28",NO DECLARA",NO DECLARA"
2022-11-04",1989-12-15",M",NO DECLARA"
2022-12-06",1996-01-17",NO DECLARA",F"
2022-03-08",1992-01-17",NO DECLARA",NO DECLARA"
2022-07-12",1994-03-18",NO DECLARA",F"
2022-02-20",1994-04-14",M",F"
2022-07-04",1990-05-18",NO DECLARA",NO DECLARA"
2022-07-20",1996-09-06",M",NO DECLARA"
2022-03-28",1996-10-04",M",F"
2022-05-20",1990-08-23",NO DECLARA",F"
2022-03-04",1996-11-22",M",F"
2022-06-14",1990-11-23",M",NO DECLARA"
2022-10-20",1994-12-28",NO DECLARA",NO DECLARA"
2022-02-17",1994-03-04",NO DECLARA",F"
2022-08-28",1990-02-14",NO DECLARA",NO DECLARA"
2022-08-19",1994-06-30",M",F"
2022-03-30",1996-07-03",NO DECLARA",NO DECLARA"
2022-11-15",1996-07-31",M",F"
2022-08-08",1994-07-22",M",F"
2022-05-30",1994-07-29",M",F"
2022-04-07",1994-08-26",M",F"
2022-08-09",1994-09-22",M",F"
2022-10-19",1996-11-14",M",F"
2022-04-15",1996-11-21",M",NO DECLARA"
2022-03-08",1994-12-15",M",F"
2022-04-05",1996-12-13",NO DECLARA",F"
2022-11-29",2007-03-02",M",F"
2022-02-07",2007-10-26",M",F"
2022-09-15",1993-12-16",M",F"
2022-04-05",2008-12-05",M",F"
2022-04-18",2007-06-15",M",F"
2022-05-31",2007-03-02",M",F"
2022-02-21",2007-10-05",M",F"
2022-10-04",2007-07-18",M",F"
2022-12-06",2007-07-20",M",F"
2022-12-18",1990-03-09",M",F"
2022-05-06",2007-02-01",M",F"
2022-11-18",2008-05-30",M",F"
2022-05-30",2008-02-19",M",F"
2022-08-08",1993-10-08",M",F"
2022-01-14",2007-01-31",M",F"
2022-02-25",2007-02-28",M",F"
2022-11-14",1990-01-04",M",F"
2022-12-30",2007-11-02",M",F"
2022-04-07",2007-02-14",M",F"
2022-07-12",1995-11-24",NO DECLARA",NO DECLARA"
2022-04-05",1993-11-25",M",F"
2022-11-28",2008-02-07",M",F"
2022-07-12",1995-06-14",M",NO DECLARA"
2022-08-22",2008-09-04",M",F"
2022-08-17",2008-04-01",M",F"
2022-11-14",1995-11-30",M",F"
2022-10-19",2008-02-08",M",F"
2022-06-07",2008-01-18",M",F"
2022-11-14",2008-04-11",M",F"
2022-05-13",1993-03-26",NO DECLARA",DESCONOCIDO"
2022-09-27",2008-03-06",M",F"
2022-05-20",2008-01-25",M",F"
2022-09-11",2007-01-05",M",F"
2022-08-10",2007-10-24",M",F"
2022-09-07",2007-03-01",M",F"
2022-08-12",2008-12-23",M",F"
2022-08-12",2008-03-19",M",F"
2022-07-01",1995-03-23",NO DECLARA",NO DECLARA"
2022-09-11",2008-04-07",M",F"
2022-08-26",2008-05-09",M",F"
2022-10-04",2008-06-20",DESCONOCIDO",DESCONOCIDO"
2022-12-19",2007-01-30",M",F"
2022-05-05",2008-10-09",M",F"
2022-05-25",1990-03-23",M",F"
2022-09-19",2007-03-01",M",F"
2022-08-16",1994-04-29",M",F"
2022-09-21",1995-04-06",M",NO DECLARA"
2022-09-26",2008-03-07",M",F"
2022-09-01",1993-10-18",M",F"
2022-05-26",2008-01-10",M",F"
2022-10-27",2007-04-13",M",F"
2022-12-26",2008-07-03",M",F"
2022-02-02",2008-06-18",M",F"
2022-12-14",2008-12-22",M",F"
2022-04-05",2007-03-16",M",F"
2022-04-07",2008-07-25",M",F"
2022-11-29",2008-12-22",M",F"
2022-04-01",2008-11-27",M",F"
2022-03-18",2008-10-23",M",F"
2022-03-28",2008-10-31",M",F"
2022-06-16",2007-01-12",M",F"
2022-05-02",2008-04-17",M",F"
2022-12-22",2008-02-21",M",F"
2022-03-10",2008-01-10",M",F"
2022-02-25",2007-05-11",M",F"
2022-12-22",2008-02-21",M",F"
2022-03-24",2008-01-04",DESCONOCIDO",F"
2022-06-24",2008-04-24",M",F"
2022-01-04",2007-04-13",M",F"
2022-11-16",2007-12-14",M",F"
2022-12-23",2008-03-06",M",F"
2022-09-06",2008-11-28",M",F"
2022-09-08",2008-05-08",M",F"
2022-10-14",2008-10-20",M",F"
2022-11-14",2007-11-28",M",F"
2022-02-23",2007-01-15",M",F"
2022-09-23",1994-02-10",NO DECLARA",F"
2022-06-21",1990-03-16",M",F"
2022-06-30",1997-05-28",NO DECLARA",F"
2022-04-07",2007-09-07",M",F"
2022-05-20",1997-05-02",M",NO DECLARA"
2022-05-05",2007-03-22",M",F"
2022-12-22",1997-06-10",M",F"
2022-05-08",2007-10-26",M",F"
2022-07-05",2007-09-21",M",F"
2022-09-09",2007-12-27",M",F"
2022-12-19",1994-06-03",NO DECLARA",F"
2022-10-27",2007-03-29",M",F"
2022-12-21",1997-04-18",M",NO DECLARA"
2022-11-18",2007-09-21",M",F"
2022-10-14",2007-08-07",M",F"
2022-07-11",2007-03-21",M",F"
2022-06-27",2007-10-19",M",F"
2022-05-21",2007-03-30",M",F"
2022-12-05",2007-04-24",M",F"
2022-03-24",2007-01-09",M",F"
2022-09-19",2007-01-05",M",F"
2022-08-02",2007-07-20",M",F"
2022-05-23",1994-10-12",NO DECLARA",NO DECLARA"
2022-12-19",2007-11-02",M",F"
2022-09-29",1996-11-14",NO DECLARA",F"
2022-05-23",2007-03-09",M",F"
2022-06-30",2007-09-18",M",F"
2022-05-03",1997-03-14",M",NO DECLARA"
2022-07-14",2007-11-22",M",F"
2022-08-02",2007-01-12",M",F"
2022-12-28",2007-03-22",M",F"
2022-11-09",2007-03-14",M",F"
2022-02-15",1996-10-17",M",F"
2022-12-15",2007-09-26",M",F"
2022-01-04",2007-04-04",M",F"
2022-01-12",2007-07-12",M",F"
2022-07-24",2007-10-26",M",F"
2022-05-22",2007-11-30",M",F"
2022-12-21",2007-05-04",M",F"
2022-10-31",1995-11-16",M",F"
2022-06-01",1996-10-24",M",F"
2022-06-29",1996-05-30",M",F"
2022-03-08",2007-11-09",M",F"
2022-02-15",2007-03-09",M",F"
2022-06-08",1996-11-15",M",F"
2022-09-09",2007-04-13",M",F"
2022-11-16",1990-03-29",NO DECLARA",NO DECLARA"
2022-08-19",2007-11-13",M",F"
2022-12-21",2007-12-07",M",F"
2022-10-20",2007-02-13",M",F"
2022-03-03",2007-08-17",M",F"
2022-08-19",2007-07-20",M",F"
2022-03-29",2007-03-08",M",F"
2022-04-06",2007-03-23",M",F"
2022-07-15",2007-03-02",M",F"
2022-06-13",1997-07-18",M",F"
2022-11-04",2007-09-14",M",F"
2022-07-18",2007-06-15",M",F"
2022-07-11",1996-12-06",M",F"
2022-06-01",2007-07-26",M",F"
2022-05-06",1997-08-08",M",F"
2022-10-13",1997-06-06",NO DECLARA",F"
2022-04-25",1996-11-15",M",F"
2022-05-12",2007-05-31",M",F"
2022-09-19",1989-09-01",NO DECLARA",NO DECLARA"
2022-11-16",2008-04-10",M",F"
2022-07-05",2008-01-11",M",F"
2022-04-20",2008-10-10",M",F"
2022-01-03",1991-04-12",M",DESCONOCIDO"
2022-05-23",2008-03-19",M",F"
2022-04-27",2008-12-16",M",F"
2022-06-16",2008-10-21",M",F"
2022-03-10",2008-03-28",M",F"
2022-03-10",2008-11-14",M",F"
2022-05-24",2008-01-25",M",F"
2022-07-13",1990-06-15",NO DECLARA",NO DECLARA"
2022-02-04",2008-10-30",M",F"
2022-05-03",2008-11-24",M",F"
2022-02-04",2008-02-12",M",F"
2022-11-16",2008-03-13",M",F"
2022-12-30",2008-03-17",M",F"
2022-01-03",2008-09-04",M",F"
2022-09-27",1990-12-26",NO DECLARA",NO DECLARA"
2022-09-14",2008-09-26",M",F"
2022-08-17",2008-04-25",M",F"
2022-10-20",2008-12-19",NO DECLARA",NO DECLARA"
2022-04-26",2008-10-03",M",F"
2022-07-11",2008-04-04",M",F"
2022-02-18",2008-11-13",M",F"
2022-08-25",2008-09-26",M",F"
2022-05-20",2008-04-11",M",F"
2022-03-04",1991-06-21",M",NO DECLARA"
2022-05-06",1990-01-19",NO DECLARA",NO DECLARA"
2022-09-28",1989-10-27",NO DECLARA",NO DECLARA"
2022-08-30",2008-05-23",M",F"
2022-04-27",2008-11-07",M",F"
2022-03-19",2008-12-11",M",F"
2022-07-07",1997-04-10",M",F"
2022-08-01",2008-03-07",M",F"
2022-08-22",2008-07-16",M",F"
2022-03-22",2008-09-19",M",F"
2022-02-19",2008-05-06",M",F"
2022-07-14",1990-05-03",NO DECLARA",NO DECLARA"
2022-09-09",1990-11-02",NO DECLARA",NO DECLARA"
2022-05-12",2008-09-12",M",F"
2022-10-24",2008-09-04",M",F"
2022-05-30",2008-03-13",M",F"
2022-12-15",2008-11-26",M",F"
2022-11-29",1990-11-15",M",NO DECLARA"
2022-04-19",2008-11-24",M",F"
2022-03-04",2008-02-29",M",F"
2022-05-14",2008-01-08",M",F"
2022-10-24",2008-07-25",M",F"
2022-09-29",2008-10-31",M",F"
2022-09-06",1990-12-20",NO DECLARA",NO DECLARA"
2022-09-29",2008-10-24",M",F"
2022-07-06",2008-11-18",M",F"
2022-07-13",2008-12-12",M",F"
2022-09-09",2008-11-13",M",F"
2022-10-28",2008-09-18",M",F"
2022-11-30",2008-09-05",M",F"
2022-04-21",2008-08-08",M",F"
2022-10-05",1991-07-26",NO DECLARA",NO DECLARA"
2022-06-08",1990-10-31",M",NO DECLARA"
2022-02-24",2008-07-17",M",F"
2022-07-14",2008-05-28",M",F"
2022-09-06",1990-07-27",NO DECLARA",NO DECLARA"
2022-10-13",2008-03-27",M",F"
2022-10-06",2008-11-28",M",F"
2022-09-07",2008-04-09",M",F"
2022-08-08",2008-08-06",M",F"
2022-12-19",2008-09-25",M",F"
2022-03-29",1989-08-04",M",F"
2022-03-15",2008-02-21",M",F"
2022-12-27",1994-10-27",M",NO DECLARA"
2022-08-23",2008-05-16",M",F"
2022-01-12",2008-05-16",M",F"
2022-12-16",2008-10-31",M",F"
2022-05-17",2008-01-04",M",F"
2022-01-01",2008-05-16",M",F"
2022-02-20",2008-11-21",M",F"
2022-09-21",1996-06-06",NO DECLARA",NO DECLARA"
2022-04-01",2008-10-07",M",F"
2022-04-18",2008-04-30",M",NO DECLARA"
2022-09-12",2008-09-24",M",F"
2022-05-16",2008-02-08",M",F"
2022-03-11",2008-08-01",M",F"
2022-07-13",2008-10-10",M",NO DECLARA"
2022-05-05",2008-09-19",M",F"
2022-10-27",2008-11-28",M",F"
2022-03-03",2008-10-23",M",F"
2022-08-26",2008-06-04",M",F"
2022-06-28",2008-11-28",M",F"
2022-08-25",2008-04-08",M",F"
2022-10-17",2008-03-03",M",F"
2022-06-30",1989-09-15",M",F"
2022-05-30",2008-10-03",M",F"
2022-09-19",2008-04-18",M",F"
2022-03-16",2008-11-19",M",F"
2022-01-07",1997-11-28",M",F"
2022-11-10",2008-03-28",M",F"
2022-04-03",2008-05-09",M",F"
2022-09-12",2008-09-25",M",F"
2022-01-03",1993-01-06",M",NO DECLARA"
2022-05-04",2008-02-08",M",F"
2022-02-23",2008-05-07",M",F"
2022-12-12",1992-01-31",M",F"
2022-08-09",2008-03-07",M",F"
2022-08-09",1993-09-23",NO DECLARA",NO DECLARA"
2022-08-23",2008-02-22",M",F"
2022-06-09",2008-11-26",M",F"
2022-11-22",2008-12-11",M",F"
2022-06-09",1995-11-24",NO DECLARA",NO DECLARA"
2022-06-02",2008-03-27",M",F"
2022-08-17",2008-03-06",M",F"
2022-09-06",2008-04-04",M",F"
2022-07-11",2008-05-27",M",F"
2022-09-30",2008-02-22",M",F"
2022-08-19",2008-12-19",M",F"
2022-11-24",2008-09-12",M",F"
2022-10-11",2008-06-06",M",F"
2022-08-12",2008-04-30",M",F"
2022-02-21",2008-10-03",M",F"
2022-03-30",1991-12-20",NO DECLARA",DESCONOCIDO"
2022-12-15",2008-11-28",M",F"
2022-11-01",2008-10-31",M",F"
2022-07-05",2008-02-29",M",F"
2022-07-14",1992-03-06",M",NO DECLARA"
2022-10-28",2008-11-14",M",F"
2022-05-16",2008-09-01",M",F"
2022-10-20",2008-03-06",M",F"
2022-03-25",2008-02-20",M",F"
2022-06-05",2008-05-30",M",F"
2022-04-27",2008-03-10",M",F"
2022-06-30",2008-07-31",M",F"
2022-09-09",2008-01-30",M",F"
2022-12-07",1989-11-03",M",NO DECLARA"
2022-12-26",2008-03-07",M",F"
2022-10-25",2008-09-26",M",F"
2022-04-04",2008-04-10",M",F"
2022-06-07",2008-08-15",M",F"
2022-05-09",2008-10-30",M",F"
2022-06-10",2008-09-08",M",F"
2022-05-08",2008-05-29",M",F"
2022-04-28",1993-08-05",M",F"
2022-04-18",1993-03-19",M",F"
2022-11-17",1993-04-23",M",F"
2022-01-07",2008-07-04",M",F"
2022-08-12",2006-08-31",M",F"
2022-07-18",2006-09-01",M",F"
2022-12-28",2006-09-28",M",F"
2022-09-21",2006-03-13",M",F"
2022-06-24",2006-01-02",M",F"
2022-06-27",2006-01-02",M",F"
2022-05-23",2006-11-23",M",F"
2022-10-17",1994-09-23",M",F"
2022-12-23",2006-02-24",M",F"
2022-04-18",1994-10-27",M",F"
2022-12-20",2006-12-15",M",F"
2022-04-30",2006-03-23",M",F"
2022-04-22",2006-11-23",M",F"
2022-06-01",2006-03-08",M",F"
2022-02-21",1992-03-05",M",F"
2022-03-02",2006-04-28",M",F"
2022-06-14",2006-11-10",M",F"
2022-04-21",2006-03-31",M",NO DECLARA"
