fecha_divorcio,sexo_1,sexo_2,fecha_matrimonio,tiempo_transcurrido,anios_matrimonio,anio_divorcio,anio_matrimonio,mes_divorcio,tipo_pareja
2018-02-08,Masculino,Femenino,1968-09-06,18052 days,49.4,2018,1968.0,2,dif sexo
2018-02-08,Masculino,Femenino,2013-12-20,1511 days,4.1,2018,2013.0,2,dif sexo
2018-02-08,Masculino,Femenino,1975-12-05,15406 days,42.2,2018,1975.0,2,dif sexo
2018-02-08,Masculino,Masculino,2010-09-16,2702 days,7.4,2018,2010.0,2,mismo sexo
2018-02-14,No declara,No declara,1992-03-26,9456 days,25.9,2018,1992.0,2,desconocido
2018-02-14,Masculino,Femenino,2005-12-01,4458 days,12.2,2018,2005.0,2,dif sexo
2018-02-14,No declara,Femenino,2011-12-15,2253 days,6.2,2018,2011.0,2,desconocido
2018-02-14,Masculino,Femenino,2012-09-28,1965 days,5.4,2018,2012.0,2,dif sexo
2018-02-14,Masculino,Femenino,2005-12-14,4445 days,12.2,2018,2005.0,2,dif sexo
2018-02-14,Masculino,Femenino,2011-06-24,2427 days,6.6,2018,2011.0,2,dif sexo
2018-02-14,Masculino,Femenino,2008-04-18,3589 days,9.8,2018,2008.0,2,dif sexo
2018-02-14,Masculino,Femenino,2005-07-08,4604 days,12.6,2018,2005.0,2,dif sexo
2018-02-14,Masculino,Femenino,2000-06-15,6453 days,17.7,2018,2000.0,2,dif sexo
2018-02-14,Masculino,Femenino,2012-07-13,2042 days,5.6,2018,2012.0,2,dif sexo
2018-02-14,Masculino,Femenino,1989-12-06,10297 days,28.2,2018,1989.0,2,dif sexo
2018-02-14,Masculino,Femenino,2008-11-05,3388 days,9.3,2018,2008.0,2,dif sexo
2018-02-14,No declara,No declara,1984-11-29,12130 days,33.2,2018,1984.0,2,desconocido
2018-02-14,No declara,Femenino,1994-03-01,8751 days,24.0,2018,1994.0,2,desconocido
2018-02-14,No declara,Femenino,1996-10-03,7804 days,21.4,2018,1996.0,2,desconocido
2018-02-14,Femenino,Masculino,2016-03-15,701 days,1.9,2018,2016.0,2,dif sexo
2018-02-14,Masculino,Femenino,1998-09-25,7082 days,19.4,2018,1998.0,2,dif sexo
2018-02-14,No declara,No declara,1988-09-16,10743 days,29.4,2018,1988.0,2,desconocido
2018-02-14,Masculino,Femenino,2002-12-18,5537 days,15.2,2018,2002.0,2,dif sexo
2018-02-14,Masculino,Femenino,1997-04-11,7614 days,20.8,2018,1997.0,2,dif sexo
2018-02-14,Masculino,Femenino,2014-11-04,1198 days,3.3,2018,2014.0,2,dif sexo
2018-02-14,Masculino,Femenino,1982-09-02,12949 days,35.5,2018,1982.0,2,dif sexo
2018-02-14,Masculino,Femenino,2009-10-09,3050 days,8.4,2018,2009.0,2,dif sexo
2018-02-14,Masculino,Femenino,2004-11-26,4828 days,13.2,2018,2004.0,2,dif sexo
2018-02-14,Masculino,Femenino,1987-01-30,11338 days,31.0,2018,1987.0,2,dif sexo
2018-02-14,Masculino,Femenino,1968-10-23,18011 days,49.3,2018,1968.0,2,dif sexo
2018-02-14,Masculino,Femenino,2015-08-05,924 days,2.5,2018,2015.0,2,dif sexo
2018-02-14,Masculino,Femenino,1971-10-11,16928 days,46.3,2018,1971.0,2,dif sexo
2018-02-15,Masculino,Femenino,1998-07-01,7169 days,19.6,2018,1998.0,2,dif sexo
2018-02-15,Masculino,Femenino,2003-10-23,5229 days,14.3,2018,2003.0,2,dif sexo
2018-02-15,Masculino,Femenino,2004-08-12,4935 days,13.5,2018,2004.0,2,dif sexo
2018-02-15,Masculino,Femenino,1997-05-05,7591 days,20.8,2018,1997.0,2,dif sexo
2018-02-15,Masculino,Femenino,2009-06-19,3163 days,8.7,2018,2009.0,2,dif sexo
2018-02-15,Masculino,Femenino,2003-01-09,5516 days,15.1,2018,2003.0,2,dif sexo
2018-02-15,Masculino,Femenino,2008-11-06,3388 days,9.3,2018,2008.0,2,dif sexo
2018-02-15,Masculino,Femenino,2005-10-21,4500 days,12.3,2018,2005.0,2,dif sexo
2018-02-15,Masculino,Femenino,2005-01-07,4787 days,13.1,2018,2005.0,2,dif sexo
2018-02-15,Masculino,Femenino,2009-01-07,3326 days,9.1,2018,2009.0,2,dif sexo
2018-02-15,Masculino,Femenino,2012-10-10,1954 days,5.3,2018,2012.0,2,dif sexo
2018-02-15,Masculino,Femenino,2003-11-21,5200 days,14.2,2018,2003.0,2,dif sexo
2018-02-15,No declara,No declara,1992-03-06,9477 days,25.9,2018,1992.0,2,desconocido
2018-02-15,Masculino,Femenino,1991-10-04,9631 days,26.4,2018,1991.0,2,dif sexo
2018-02-15,Femenino,Masculino,2014-06-19,1337 days,3.7,2018,2014.0,2,dif sexo
2018-02-15,Masculino,Femenino,2014-04-03,1414 days,3.9,2018,2014.0,2,dif sexo
2018-02-15,Masculino,Femenino,1998-06-09,7191 days,19.7,2018,1998.0,2,dif sexo
2018-02-15,Masculino,Femenino,2006-11-30,4095 days,11.2,2018,2006.0,2,dif sexo
2018-02-15,Masculino,Femenino,2010-10-18,2677 days,7.3,2018,2010.0,2,dif sexo
2018-02-15,Masculino,Femenino,2010-02-18,2919 days,8.0,2018,2010.0,2,dif sexo
2018-02-15,Masculino,Femenino,2013-02-22,1819 days,5.0,2018,2013.0,2,dif sexo
2018-02-15,No declara,No declara,1994-03-08,8745 days,23.9,2018,1994.0,2,desconocido
2018-02-15,Masculino,Femenino,2010-10-01,2694 days,7.4,2018,2010.0,2,dif sexo
2018-02-15,No declara,No declara,1987-05-14,11235 days,30.8,2018,1987.0,2,desconocido
2018-02-15,Masculino,Femenino,1973-12-28,16120 days,44.1,2018,1973.0,2,dif sexo
2018-02-15,Masculino,Femenino,1969-08-14,17717 days,48.5,2018,1969.0,2,dif sexo
2018-02-15,Masculino,Femenino,2009-12-09,2990 days,8.2,2018,2009.0,2,dif sexo
2018-02-15,Masculino,Femenino,1981-07-15,13364 days,36.6,2018,1981.0,2,dif sexo
2018-02-15,Masculino,Femenino,2011-09-16,2344 days,6.4,2018,2011.0,2,dif sexo
2018-02-15,Masculino,Femenino,2009-04-17,3226 days,8.8,2018,2009.0,2,dif sexo
2018-02-15,Masculino,Femenino,2003-06-23,5351 days,14.7,2018,2003.0,2,dif sexo
2018-02-15,Masculino,Femenino,1981-07-24,13355 days,36.6,2018,1981.0,2,dif sexo
2018-02-15,Masculino,Femenino,2011-09-26,2334 days,6.4,2018,2011.0,2,dif sexo
2018-02-15,Masculino,Femenino,2005-12-15,4445 days,12.2,2018,2005.0,2,dif sexo
2018-02-15,Masculino,Femenino,1972-10-31,16543 days,45.3,2018,1972.0,2,dif sexo
2018-02-15,No declara,No declara,1990-11-01,9968 days,27.3,2018,1990.0,2,desconocido
2018-02-15,Masculino,Femenino,2005-02-02,4761 days,13.0,2018,2005.0,2,dif sexo
2018-02-16,No declara,No declara,1989-02-09,10599 days,29.0,2018,1989.0,2,desconocido
2018-02-16,Masculino,Femenino,2002-11-19,5568 days,15.2,2018,2002.0,2,dif sexo
2018-02-16,No declara,No declara,1983-03-17,12755 days,34.9,2018,1983.0,2,desconocido
2018-02-16,Masculino,Femenino,1997-10-09,7435 days,20.4,2018,1997.0,2,dif sexo
2018-02-16,Masculino,Femenino,2003-04-25,5411 days,14.8,2018,2003.0,2,dif sexo
2018-02-16,Masculino,Femenino,1999-03-18,6910 days,18.9,2018,1999.0,2,dif sexo
2018-02-16,Masculino,Femenino,1998-10-08,7071 days,19.4,2018,1998.0,2,dif sexo
2018-02-16,Masculino,Femenino,2013-11-15,1554 days,4.3,2018,2013.0,2,dif sexo
2018-02-16,Masculino,Femenino,2015-10-29,841 days,2.3,2018,2015.0,2,dif sexo
2018-02-16,No declara,No declara,1985-03-01,12040 days,33.0,2018,1985.0,2,desconocido
2018-02-16,Masculino,Femenino,2005-04-07,4698 days,12.9,2018,2005.0,2,dif sexo
2018-02-16,Masculino,Femenino,2013-03-21,1793 days,4.9,2018,2013.0,2,dif sexo
2018-02-16,Masculino,Femenino,2004-12-01,4825 days,13.2,2018,2004.0,2,dif sexo
2018-02-16,Masculino,Femenino,2001-11-09,5943 days,16.3,2018,2001.0,2,dif sexo
2018-02-16,Masculino,Femenino,2004-12-17,4809 days,13.2,2018,2004.0,2,dif sexo
2018-02-16,Masculino,Femenino,2011-12-28,2242 days,6.1,2018,2011.0,2,dif sexo
2018-02-16,Masculino,Femenino,2008-12-04,3361 days,9.2,2018,2008.0,2,dif sexo
2018-02-16,Masculino,Femenino,2010-03-12,2898 days,7.9,2018,2010.0,2,dif sexo
2018-02-16,Masculino,Femenino,2007-09-24,3798 days,10.4,2018,2007.0,2,dif sexo
2018-02-16,Masculino,Femenino,2010-09-17,2709 days,7.4,2018,2010.0,2,dif sexo
2018-02-16,Masculino,Femenino,1982-07-23,12992 days,35.6,2018,1982.0,2,dif sexo
2018-02-19,Masculino,Femenino,2009-04-15,3232 days,8.8,2018,2009.0,2,dif sexo
2018-02-19,Masculino,Femenino,1975-01-09,15747 days,43.1,2018,1975.0,2,dif sexo
2018-02-19,Masculino,Femenino,2007-09-20,3805 days,10.4,2018,2007.0,2,dif sexo
2018-02-19,Masculino,Femenino,2011-11-25,2278 days,6.2,2018,2011.0,2,dif sexo
2018-02-19,Masculino,Femenino,2005-05-19,4659 days,12.8,2018,2005.0,2,dif sexo
2018-02-19,Femenino,Masculino,2014-06-09,1351 days,3.7,2018,2014.0,2,dif sexo
2018-02-19,Masculino,Femenino,1993-09-24,8914 days,24.4,2018,1993.0,2,dif sexo
2018-02-19,Masculino,Femenino,2001-10-12,5974 days,16.4,2018,2001.0,2,dif sexo
2018-02-19,Masculino,Femenino,2011-11-11,2292 days,6.3,2018,2011.0,2,dif sexo
2018-02-19,Masculino,Femenino,1998-02-13,7311 days,20.0,2018,1998.0,2,dif sexo
2018-02-19,Masculino,Femenino,2015-09-03,900 days,2.5,2018,2015.0,2,dif sexo
2018-02-19,Masculino,Femenino,1999-10-12,6705 days,18.4,2018,1999.0,2,dif sexo
2018-02-19,Masculino,Femenino,2011-10-31,2303 days,6.3,2018,2011.0,2,dif sexo
2018-02-19,Masculino,Femenino,2007-10-04,3791 days,10.4,2018,2007.0,2,dif sexo
2018-02-19,Masculino,Femenino,2015-05-06,1020 days,2.8,2018,2015.0,2,dif sexo
2018-02-19,Masculino,Femenino,2003-12-01,5194 days,14.2,2018,2003.0,2,dif sexo
2018-02-19,No declara,No declara,1986-07-17,11540 days,31.6,2018,1986.0,2,desconocido
2018-02-19,Masculino,Femenino,1999-09-10,6737 days,18.4,2018,1999.0,2,dif sexo
2018-02-19,Masculino,Femenino,1991-04-25,9797 days,26.8,2018,1991.0,2,dif sexo
2018-02-19,Masculino,Femenino,2012-09-14,1984 days,5.4,2018,2012.0,2,dif sexo
2018-02-19,Masculino,Femenino,2009-10-09,3055 days,8.4,2018,2009.0,2,dif sexo
2018-02-19,,Femenino,2006-05-16,4297 days,11.8,2018,2006.0,2,desconocido
2018-02-19,No declara,No declara,1992-10-09,9264 days,25.4,2018,1992.0,2,desconocido
2018-02-19,Masculino,Femenino,1978-02-03,14626 days,40.0,2018,1978.0,2,dif sexo
2018-02-19,,Femenino,2006-11-22,4107 days,11.2,2018,2006.0,2,desconocido
2018-02-19,Masculino,No declara,1990-05-24,10133 days,27.7,2018,1990.0,2,desconocido
2018-02-19,No declara,No declara,1987-05-06,11247 days,30.8,2018,1987.0,2,desconocido
2018-02-19,Masculino,Femenino,2001-03-02,6198 days,17.0,2018,2001.0,2,dif sexo
2018-02-19,Masculino,Femenino,1969-08-27,17708 days,48.5,2018,1969.0,2,dif sexo
2018-02-19,Masculino,Femenino,2002-01-16,5878 days,16.1,2018,2002.0,2,dif sexo
2018-02-19,Masculino,Femenino,2010-08-26,2734 days,7.5,2018,2010.0,2,dif sexo
2018-02-20,Masculino,Femenino,2010-02-19,2923 days,8.0,2018,2010.0,2,dif sexo
2018-02-20,,Femenino,2005-11-25,4470 days,12.2,2018,2005.0,2,desconocido
2018-02-20,Masculino,Femenino,2008-06-11,3541 days,9.7,2018,2008.0,2,dif sexo
2018-02-20,No declara,No declara,1994-05-09,8688 days,23.8,2018,1994.0,2,desconocido
2018-02-20,Masculino,No declara,1995-12-15,8103 days,22.2,2018,1995.0,2,desconocido
2018-02-20,Masculino,No declara,1992-12-11,9202 days,25.2,2018,1992.0,2,desconocido
2018-02-20,Masculino,Femenino,1989-09-15,10385 days,28.4,2018,1989.0,2,dif sexo
2018-02-20,No declara,No declara,1989-12-21,10288 days,28.2,2018,1989.0,2,desconocido
2018-02-20,Masculino,No declara,1992-09-18,9286 days,25.4,2018,1992.0,2,desconocido
2018-02-20,Masculino,Femenino,2004-03-18,5087 days,13.9,2018,2004.0,2,dif sexo
2018-02-20,Masculino,No declara,1984-08-03,12254 days,33.5,2018,1984.0,2,desconocido
2018-02-20,Masculino,Femenino,2005-03-07,4733 days,13.0,2018,2005.0,2,dif sexo
2018-02-20,No declara,No declara,1983-10-06,12556 days,34.4,2018,1983.0,2,desconocido
2018-02-20,Masculino,Femenino,1995-07-05,8266 days,22.6,2018,1995.0,2,dif sexo
2018-02-20,Masculino,Femenino,2004-04-07,5067 days,13.9,2018,2004.0,2,dif sexo
2018-02-20,Masculino,Femenino,2003-09-19,5268 days,14.4,2018,2003.0,2,dif sexo
2018-02-20,Masculino,Femenino,2008-12-05,3364 days,9.2,2018,2008.0,2,dif sexo
2018-02-20,Masculino,Femenino,2011-12-14,2260 days,6.2,2018,2011.0,2,dif sexo
2018-02-20,Masculino,Femenino,2012-06-19,2072 days,5.7,2018,2012.0,2,dif sexo
2018-02-20,No declara,No declara,1991-04-26,9797 days,26.8,2018,1991.0,2,desconocido
2018-02-20,No declara,Femenino,1996-08-12,7862 days,21.5,2018,1996.0,2,desconocido
2018-02-20,No declara,No declara,1983-03-25,12751 days,34.9,2018,1983.0,2,desconocido
2018-02-20,Masculino,Femenino,1979-06-19,14126 days,38.7,2018,1979.0,2,dif sexo
2018-02-20,Masculino,Femenino,1982-03-17,13124 days,35.9,2018,1982.0,2,dif sexo
2018-02-20,Masculino,Femenino,1971-08-16,16990 days,46.5,2018,1971.0,2,dif sexo
2018-02-20,Masculino,Femenino,1975-05-02,15635 days,42.8,2018,1975.0,2,dif sexo
2018-02-20,Masculino,Femenino,1998-09-09,7104 days,19.4,2018,1998.0,2,dif sexo
2018-02-20,Masculino,Femenino,1978-12-07,14320 days,39.2,2018,1978.0,2,dif sexo
2018-02-21,Masculino,Femenino,2001-12-27,5900 days,16.2,2018,2001.0,2,dif sexo
2018-02-21,Masculino,Femenino,2007-04-26,3954 days,10.8,2018,2007.0,2,dif sexo
2018-02-21,Masculino,Femenino,2014-05-29,1364 days,3.7,2018,2014.0,2,dif sexo
2018-02-21,No declara,No declara,1988-05-05,10884 days,29.8,2018,1988.0,2,desconocido
2018-02-21,No declara,No declara,1989-11-24,10316 days,28.2,2018,1989.0,2,desconocido
2018-02-21,No declara,Femenino,1989-03-10,10575 days,29.0,2018,1989.0,2,desconocido
2018-02-21,Masculino,Femenino,2013-07-17,1680 days,4.6,2018,2013.0,2,dif sexo
2018-02-21,Masculino,Femenino,2009-02-12,3296 days,9.0,2018,2009.0,2,dif sexo
2018-02-21,Masculino,Femenino,2005-10-27,4500 days,12.3,2018,2005.0,2,dif sexo
2018-02-21,Masculino,Femenino,1974-06-21,15951 days,43.7,2018,1974.0,2,dif sexo
2018-02-21,Masculino,Femenino,2015-12-17,797 days,2.2,2018,2015.0,2,dif sexo
2018-02-21,Masculino,Femenino,2004-04-23,5052 days,13.8,2018,2004.0,2,dif sexo
2018-02-21,No declara,No declara,1993-03-05,9119 days,25.0,2018,1993.0,2,desconocido
2018-02-21,Masculino,Femenino,1980-08-29,13690 days,37.5,2018,1980.0,2,dif sexo
2018-02-21,Masculino,Femenino,1976-07-23,15188 days,41.6,2018,1976.0,2,dif sexo
2018-02-21,Masculino,Femenino,2011-04-15,2504 days,6.9,2018,2011.0,2,dif sexo
2018-02-21,Masculino,Femenino,1995-01-30,8423 days,23.1,2018,1995.0,2,dif sexo
2018-02-21,Masculino,Femenino,1997-08-19,7491 days,20.5,2018,1997.0,2,dif sexo
2018-02-21,Masculino,Femenino,1995-03-10,8384 days,23.0,2018,1995.0,2,dif sexo
2018-02-21,No declara,No declara,1985-11-07,11794 days,32.3,2018,1985.0,2,desconocido
2018-02-21,Masculino,No declara,1992-05-22,9406 days,25.8,2018,1992.0,2,desconocido
2018-02-21,Masculino,Femenino,2017-05-30,267 days,0.7,2018,2017.0,2,dif sexo
2018-02-21,No declara,No declara,1992-04-23,9435 days,25.8,2018,1992.0,2,desconocido
2018-02-21,Masculino,Femenino,1998-04-03,7264 days,19.9,2018,1998.0,2,dif sexo
2018-02-21,No declara,Femenino,1994-03-04,8755 days,24.0,2018,1994.0,2,desconocido
2018-02-21,Masculino,Femenino,2008-03-28,3617 days,9.9,2018,2008.0,2,dif sexo
2018-02-22,Masculino,Femenino,2003-03-12,5461 days,15.0,2018,2003.0,2,dif sexo
2018-02-22,,Femenino,2008-10-31,3401 days,9.3,2018,2008.0,2,desconocido
2018-02-22,Masculino,Femenino,2016-10-31,479 days,1.3,2018,2016.0,2,dif sexo
2018-02-22,Masculino,Femenino,2001-09-19,6000 days,16.4,2018,2001.0,2,dif sexo
2018-02-22,Masculino,Femenino,2005-02-18,4752 days,13.0,2018,2005.0,2,dif sexo
2018-02-22,Masculino,Femenino,2008-08-19,3474 days,9.5,2018,2008.0,2,dif sexo
2018-02-22,Masculino,Femenino,1976-04-27,15276 days,41.8,2018,1976.0,2,dif sexo
2018-02-22,No declara,No declara,1985-07-05,11920 days,32.6,2018,1985.0,2,desconocido
2018-02-22,Masculino,Femenino,2017-02-13,374 days,1.0,2018,2017.0,2,dif sexo
2018-02-22,Masculino,Femenino,2013-12-13,1532 days,4.2,2018,2013.0,2,dif sexo
2018-02-22,Masculino,Femenino,1997-08-07,7504 days,20.5,2018,1997.0,2,dif sexo
2018-02-22,Masculino,Femenino,1998-10-15,7070 days,19.4,2018,1998.0,2,dif sexo
2018-02-22,No declara,No declara,1994-11-11,8504 days,23.3,2018,1994.0,2,desconocido
2018-02-22,Masculino,Femenino,2002-03-27,5811 days,15.9,2018,2002.0,2,dif sexo
2018-02-22,Masculino,Femenino,1976-08-18,15163 days,41.5,2018,1976.0,2,dif sexo
2018-02-22,Femenino,Femenino,2016-03-28,696 days,1.9,2018,2016.0,2,mismo sexo
2018-02-22,Masculino,Femenino,1978-04-28,14545 days,39.8,2018,1978.0,2,dif sexo
2018-02-22,Masculino,Femenino,2006-03-17,4360 days,11.9,2018,2006.0,2,dif sexo
2018-02-22,Masculino,Femenino,1979-12-04,13960 days,38.2,2018,1979.0,2,dif sexo
2018-02-22,Masculino,Femenino,2014-11-06,1204 days,3.3,2018,2014.0,2,dif sexo
2018-02-22,Masculino,Femenino,2006-10-27,4136 days,11.3,2018,2006.0,2,dif sexo
2018-02-23,Masculino,Femenino,2003-12-05,5194 days,14.2,2018,2003.0,2,dif sexo
2018-02-23,No declara,Femenino,1997-03-14,7651 days,20.9,2018,1997.0,2,desconocido
2018-02-23,Masculino,Femenino,2004-04-01,5076 days,13.9,2018,2004.0,2,dif sexo
2018-02-23,No declara,No declara,1996-03-15,8015 days,21.9,2018,1996.0,2,desconocido
2018-02-23,Femenino,Masculino,2014-05-28,1367 days,3.7,2018,2014.0,2,dif sexo
2018-02-23,Masculino,Femenino,1992-04-29,9431 days,25.8,2018,1992.0,2,dif sexo
2018-02-23,Masculino,Femenino,2006-11-24,4109 days,11.2,2018,2006.0,2,dif sexo
2018-02-23,Femenino,Masculino,2016-07-07,596 days,1.6,2018,2016.0,2,dif sexo
2018-02-23,Masculino,Femenino,2006-09-29,4165 days,11.4,2018,2006.0,2,dif sexo
2018-02-23,Masculino,Femenino,1987-04-30,11257 days,30.8,2018,1987.0,2,dif sexo
2018-02-23,Masculino,No declara,1992-12-18,9198 days,25.2,2018,1992.0,2,desconocido
2018-02-23,No declara,Femenino,2012-03-14,2172 days,5.9,2018,2012.0,2,desconocido
2018-02-23,No declara,No declara,1991-09-05,9668 days,26.5,2018,1991.0,2,desconocido
2018-02-23,No declara,Femenino,1989-11-23,10319 days,28.3,2018,1989.0,2,desconocido
2018-02-23,Masculino,Femenino,2004-03-12,5096 days,14.0,2018,2004.0,2,dif sexo
2018-02-23,Masculino,Femenino,2006-01-06,4431 days,12.1,2018,2006.0,2,dif sexo
2018-02-23,No declara,No declara,1992-11-24,9222 days,25.2,2018,1992.0,2,desconocido
2018-02-23,No declara,No declara,1992-12-18,9198 days,25.2,2018,1992.0,2,desconocido
2018-02-23,Masculino,Femenino,2007-01-11,4061 days,11.1,2018,2007.0,2,dif sexo
2018-02-23,Femenino,Masculino,2013-05-31,1729 days,4.7,2018,2013.0,2,dif sexo
2018-02-23,Masculino,Femenino,2007-04-27,3955 days,10.8,2018,2007.0,2,dif sexo
2018-02-23,Masculino,Femenino,1964-01-02,19776 days,54.1,2018,1964.0,2,dif sexo
2018-02-23,Masculino,Femenino,2002-01-16,5882 days,16.1,2018,2002.0,2,dif sexo
2018-02-23,Masculino,Femenino,1996-11-14,7771 days,21.3,2018,1996.0,2,dif sexo
2018-02-23,Masculino,Femenino,2001-02-09,6223 days,17.0,2018,2001.0,2,dif sexo
2018-02-23,Masculino,Femenino,2014-01-03,1512 days,4.1,2018,2014.0,2,dif sexo
2018-02-23,No declara,No declara,1984-12-12,12126 days,33.2,2018,1984.0,2,desconocido
2018-02-23,Masculino,Femenino,1998-11-13,7042 days,19.3,2018,1998.0,2,dif sexo
2018-02-23,Masculino,Femenino,2003-11-28,5201 days,14.2,2018,2003.0,2,dif sexo
2018-02-23,No declara,Femenino,1985-05-27,11960 days,32.7,2018,1985.0,2,desconocido
2018-02-23,Masculino,Femenino,2014-10-09,1233 days,3.4,2018,2014.0,2,dif sexo
2018-02-23,Masculino,Femenino,2001-03-09,6195 days,17.0,2018,2001.0,2,dif sexo
2018-02-23,Masculino,No declara,1997-12-09,7381 days,20.2,2018,1997.0,2,desconocido
2018-02-23,Masculino,Femenino,1995-05-12,8323 days,22.8,2018,1995.0,2,dif sexo
2018-02-26,Masculino,Femenino,2009-12-17,2993 days,8.2,2018,2009.0,2,dif sexo
2018-02-26,Masculino,Femenino,1994-04-21,8712 days,23.9,2018,1994.0,2,dif sexo
2018-02-26,No declara,,1992-10-19,9261 days,25.4,2018,1992.0,2,desconocido
2018-02-26,Masculino,Femenino,2000-10-06,6352 days,17.4,2018,2000.0,2,dif sexo
2018-02-26,Masculino,Femenino,2008-05-07,3582 days,9.8,2018,2008.0,2,dif sexo
2018-02-26,Masculino,Femenino,2006-03-02,4379 days,12.0,2018,2006.0,2,dif sexo
2018-02-26,Masculino,Femenino,1983-07-28,12632 days,34.6,2018,1983.0,2,dif sexo
2018-02-26,No declara,No declara,1984-12-04,12137 days,33.2,2018,1984.0,2,desconocido
2018-02-26,Masculino,Masculino,2014-12-09,1175 days,3.2,2018,2014.0,2,mismo sexo
2018-02-26,Masculino,Femenino,2004-01-15,5156 days,14.1,2018,2004.0,2,dif sexo
2018-02-26,Masculino,Femenino,2009-12-18,2992 days,8.2,2018,2009.0,2,dif sexo
2018-02-26,Masculino,Femenino,1991-06-27,9741 days,26.7,2018,1991.0,2,dif sexo
2018-02-26,Masculino,Femenino,2012-10-25,1950 days,5.3,2018,2012.0,2,dif sexo
2018-02-26,Masculino,Femenino,2009-12-14,2996 days,8.2,2018,2009.0,2,dif sexo
2018-02-26,Masculino,Femenino,2003-04-10,5436 days,14.9,2018,2003.0,2,dif sexo
2018-02-26,No declara,No declara,1985-04-02,12018 days,32.9,2018,1985.0,2,desconocido
2018-02-26,No declara,No declara,1983-12-14,12493 days,34.2,2018,1983.0,2,desconocido
2018-02-26,Masculino,Femenino,1997-03-06,7662 days,21.0,2018,1997.0,2,dif sexo
2018-02-26,Masculino,Femenino,1993-10-21,8894 days,24.4,2018,1993.0,2,dif sexo
2018-02-26,Masculino,Femenino,2007-09-21,3811 days,10.4,2018,2007.0,2,dif sexo
2018-02-26,No declara,No declara,1984-06-01,12323 days,33.7,2018,1984.0,2,desconocido
2018-02-26,Masculino,Femenino,2001-03-16,6191 days,17.0,2018,2001.0,2,dif sexo
2018-02-26,Masculino,Femenino,2003-02-17,5488 days,15.0,2018,2003.0,2,dif sexo
2018-02-26,Masculino,Femenino,2006-05-19,4301 days,11.8,2018,2006.0,2,dif sexo
2018-02-26,No declara,No declara,1987-02-13,11336 days,31.0,2018,1987.0,2,desconocido
2018-02-26,No declara,No declara,1997-04-23,7614 days,20.8,2018,1997.0,2,desconocido
2018-02-26,No declara,No declara,1993-06-17,9020 days,24.7,2018,1993.0,2,desconocido
2018-02-26,Masculino,Femenino,1997-04-17,7620 days,20.9,2018,1997.0,2,dif sexo
2018-02-26,Masculino,Femenino,1999-07-02,6814 days,18.7,2018,1999.0,2,dif sexo
2018-02-26,Masculino,Femenino,1978-07-21,14465 days,39.6,2018,1978.0,2,dif sexo
2018-02-26,Masculino,Femenino,1982-08-19,12975 days,35.5,2018,1982.0,2,dif sexo
2018-02-26,Masculino,Femenino,1997-09-19,7465 days,20.4,2018,1997.0,2,dif sexo
2018-02-26,Masculino,Femenino,1981-04-10,13471 days,36.9,2018,1981.0,2,dif sexo
2018-02-26,Masculino,No declara,1986-10-09,11463 days,31.4,2018,1986.0,2,desconocido
2018-02-26,Masculino,No declara,1997-05-07,7600 days,20.8,2018,1997.0,2,desconocido
2018-02-27,Masculino,Femenino,2002-03-15,5828 days,16.0,2018,2002.0,2,dif sexo
2018-02-27,Masculino,Femenino,1992-04-10,9454 days,25.9,2018,1992.0,2,dif sexo
2018-02-27,No declara,Femenino,1993-06-09,9029 days,24.7,2018,1993.0,2,desconocido
2018-02-27,No declara,No declara,1984-04-13,12373 days,33.9,2018,1984.0,2,desconocido
2018-02-27,Masculino,Femenino,2010-12-22,2624 days,7.2,2018,2010.0,2,dif sexo
2018-02-27,No declara,No declara,1986-11-21,11421 days,31.3,2018,1986.0,2,desconocido
2018-02-27,Masculino,Femenino,1999-07-28,6789 days,18.6,2018,1999.0,2,dif sexo
2018-02-27,Masculino,Femenino,2017-03-29,335 days,0.9,2018,2017.0,2,dif sexo
2018-02-27,Masculino,Femenino,2012-06-15,2083 days,5.7,2018,2012.0,2,dif sexo
2018-02-27,Masculino,Femenino,2010-12-07,2639 days,7.2,2018,2010.0,2,dif sexo
2018-02-27,Masculino,,2010-12-16,2630 days,7.2,2018,2010.0,2,desconocido
2018-02-27,Masculino,Femenino,2012-04-20,2139 days,5.9,2018,2012.0,2,dif sexo
2018-02-27,Masculino,Femenino,1999-10-07,6718 days,18.4,2018,1999.0,2,dif sexo
2018-02-27,Masculino,Femenino,1982-03-10,13138 days,36.0,2018,1982.0,2,dif sexo
2018-02-27,Femenino,Masculino,2015-07-30,943 days,2.6,2018,2015.0,2,dif sexo
2018-02-27,Masculino,Femenino,2011-09-23,2349 days,6.4,2018,2011.0,2,dif sexo
2018-02-27,Masculino,Femenino,2010-02-11,2938 days,8.0,2018,2010.0,2,dif sexo
2018-02-27,No declara,No declara,1993-11-26,8859 days,24.3,2018,1993.0,2,desconocido
