fecha_divorcio,fecha_matrimonio,sexo_1,sexo_2
2023-04-26",2003-12-04",M",F"
2023-05-03",2003-03-11",M",F"
2023-06-06",2003-11-27",M",F"
2023-09-24",1989-12-21",NO DECLARA",NO DECLARA"
2023-02-22",1986-08-29",NO DECLARA",F"
2023-02-19",1986-10-10",NO DECLARA",NO DECLARA"
2023-05-09",2003-10-03",M",F"
2023-12-28",1988-01-27",M",F"
2023-04-23",2003-11-20",M",F"
2023-03-12",2003-04-24",M",F"
2023-03-13",2003-11-14",M",F"
2023-06-30",2003-02-28",M",F"
2023-05-29",2003-10-08",M",F"
2023-04-10",2003-04-01",M",F"
2023-11-29",1996-01-22",NO DECLARA",NO DECLARA"
2023-09-07",2003-03-20",M",F"
2023-11-29",2003-12-12",M",F"
2023-04-14",2003-09-04",M",F"
2023-09-17",1991-07-05",NO DECLARA",NO DECLARA"
2023-05-19",2003-07-08",M",F"
2023-09-14",2003-06-26",M",F"
2023-08-16",1986-11-21",NO DECLARA",NO DECLARA"
2023-11-29",2003-05-16",M",F"
2023-07-05",2003-05-02",M",F"
2023-04-13",2003-08-19",M",F"
2023-04-24",2003-02-28",M",F"
2023-09-08",1997-11-06",NO DECLARA",NO DECLARA"
2023-12-21",2003-12-23",M",DESCONOCIDO"
2023-08-29",2002-08-09",M",F"
2023-03-27",2002-05-02",M",F"
2023-04-21",2003-10-08",M",F"
2023-03-22",2003-04-10",M",F"
2023-05-10",2003-10-09",M",F"
2023-08-29",2003-05-02",M",F"
2023-04-05",2003-09-10",M",F"
2023-07-17",2002-03-22",M",F"
2023-09-19",2003-11-21",M",F"
2023-07-12",2003-10-22",M",F"
2023-03-14",1996-04-25",M",F"
2023-07-07",2003-01-23",M",F"
2023-03-22",2003-01-09",M",F"
2023-05-16",1995-08-25",M",F"
2023-11-10",2003-10-23",M",F"
2023-02-10",2003-08-08",M",F"
2023-12-07",2003-07-16",M",F"
2023-04-25",2002-11-29",M",F"
2023-06-11",2002-09-20",M",F"
2023-02-28",1997-10-22",M",F"
2023-10-26",1989-11-16",NO DECLARA",NO DECLARA"
2023-04-18",1996-12-06",M",F"
2023-04-14",1986-10-31",NO DECLARA",NO DECLARA"
2023-04-30",1989-11-03",NO DECLARA",NO DECLARA"
2023-08-16",2002-09-04",M",F"
2023-05-03",2002-07-05",M",F"
2023-05-12",1991-08-01",M",F"
2023-04-24",2002-08-09",M",F"
2023-01-02",2002-04-12",M",F"
2023-06-23",1989-12-06",M",F"
2023-02-22",1991-06-07",NO DECLARA",NO DECLARA"
2023-04-04",2002-03-15",M",F"
2023-10-10",2003-11-21",M",F"
2023-04-20",2003-02-07",M",F"
2023-08-07",2003-04-09",M",F"
2023-02-28",2002-12-04",M",F"
2023-12-13",1987-02-05",NO DECLARA",NO DECLARA"
2023-05-29",2002-12-26",M",F"
2023-12-29",2002-12-11",M",F"
2023-08-10",2003-07-29",M",F"
2023-08-09",2003-11-14",M",F"
2023-03-31",1986-12-12",NO DECLARA",NO DECLARA"
2023-08-18",2002-12-03",M",F"
2023-11-16",1990-04-27",M",F"
2023-10-03",2003-06-20",M",F"
2023-11-27",2003-03-07",M",F"
2023-11-27",2003-03-07",M",F"
2023-04-24",2003-12-01",M",F"
2023-09-04",2003-03-24",NO DECLARA",F"
2023-08-25",2003-03-13",M",F"
2023-11-07",2003-03-19",M",F"
2023-10-24",2003-03-28",M",F"
2023-05-18",2003-11-21",M",F"
2023-08-10",2003-08-19",M",F"
2023-03-29",2003-10-16",M",F"
2023-10-26",2003-07-16",M",F"
2023-04-02",2003-03-28",M",F"
2023-03-23",2003-10-24",M",F"
2023-05-09",2003-10-24",M",F"
2023-11-27",2003-12-17",M",F"
2023-07-09",2003-03-28",M",F"
2023-09-06",2003-10-02",M",F"
2023-04-02",2003-12-04",M",F"
2023-03-14",1987-03-06",M",NO DECLARA"
2023-03-17",2003-02-20",M",F"
2023-07-17",2003-05-09",M",F"
2023-11-08",2003-09-10",M",F"
2023-07-12",2003-09-04",M",F"
2023-05-04",2003-12-12",M",F"
2023-11-03",2003-11-14",M",F"
2023-04-26",2003-10-23",M",F"
2023-01-03",2003-10-14",M",F"
2023-11-24",2003-11-19",M",F"
2023-05-23",2003-10-29",M",F"
2023-12-18",2003-06-26",M",F"
2023-03-07",2003-12-03",M",F"
2023-05-21",2003-04-02",M",F"
2023-02-26",2003-04-11",M",F"
2023-01-03",2003-12-11",M",F"
2023-06-12",1990-06-04",NO DECLARA",NO DECLARA"
2023-09-21",2003-03-14",M",F"
2023-09-20",2003-08-05",M",F"
2023-11-19",2003-07-22",M",F"
2023-09-27",2003-11-20",M",F"
2023-10-06",2003-10-17",M",F"
2023-07-04",2003-10-16",M",F"
2023-05-18",1989-09-07",NO DECLARA",NO DECLARA"
2023-11-22",2003-12-05",M",F"
2023-05-28",1989-04-14",NO DECLARA",NO DECLARA"
2023-10-25",2003-11-25",M",F"
2023-07-15",2003-11-13",M",F"
2023-11-09",2003-09-25",M",F"
2023-04-28",2003-10-23",M",F"
2023-10-06",2003-08-28",M",F"
2023-08-17",2003-05-28",M",F"
2023-06-30",2003-07-10",M",DESCONOCIDO"
2023-03-03",2003-03-06",M",F"
2023-06-08",2003-06-12",M",F"
2023-04-28",2003-07-18",M",F"
2023-11-28",2003-05-12",M",F"
2023-07-07",2003-04-02",M",F"
2023-02-28",2003-03-05",M",F"
2023-12-15",1990-11-14",M",F"
2023-07-19",2003-03-25",M",F"
2023-07-05",2003-05-30",M",F"
2023-07-13",1987-04-23",NO DECLARA",NO DECLARA"
2023-04-04",1990-12-07",M",F"
2023-05-28",1986-06-12",NO DECLARA",NO DECLARA"
2023-07-10",2003-08-22",M",F"
2023-12-28",2003-01-17",M",F"
2023-10-23",2003-02-14",M",F"
2023-12-03",2003-11-06",M",F"
2023-12-15",2003-02-20",M",F"
2023-11-22",2003-07-18",M",F"
2023-11-15",1990-12-21",NO DECLARA",NO DECLARA"
2023-09-06",2003-08-22",M",F"
2023-06-09",2003-10-22",M",F"
2023-10-04",2003-02-20",M",F"
2023-12-21",1990-01-03",M",F"
2023-08-15",2003-03-28",M",F"
2023-11-28",1991-02-22",NO DECLARA",F"
2023-03-16",2003-11-27",M",F"
2023-04-11",1986-06-13",NO DECLARA",NO DECLARA"
2023-05-14",2003-11-17",M",F"
2023-10-04",2003-08-01",M",F"
2023-05-18",1990-09-20",NO DECLARA",NO DECLARA"
2023-10-17",2003-11-26",M",F"
2023-06-02",2003-07-04",M",F"
2023-03-31",2003-01-03",M",F"
2023-07-03",2003-03-19",M",F"
2023-11-23",2003-06-12",M",F"
2023-11-23",2003-06-05",M",F"
2023-08-30",1991-03-05",NO DECLARA",NO DECLARA"
2023-03-02",2003-04-28",M",F"
2023-05-30",2003-11-18",M",F"
2023-05-18",1987-05-22",NO DECLARA",NO DECLARA"
2023-06-07",2003-12-22",M",F"
2023-12-05",2003-10-22",M",F"
2023-08-22",2003-10-16",M",F"
2023-05-08",2003-04-03",M",F"
2023-03-06",2003-10-15",M",F"
2023-09-26",2003-02-28",M",F"
2023-04-15",1990-03-23",M",F"
2023-10-10",2004-04-19",M",F"
2023-04-25",2004-05-19",M",F"
2023-11-23",1989-08-14",M",F"
2023-12-20",2006-03-22",M",F"
2023-09-13",2004-12-27",M",F"
2023-04-09",2004-11-12",M",F"
2023-12-13",2004-12-10",M",F"
2023-10-05",2004-04-15",M",F"
2023-04-11",2004-10-21",M",F"
2023-06-05",2004-02-20",M",F"
2023-08-30",2004-11-11",M",F"
2023-05-29",2004-05-14",M",F"
2023-04-25",2004-04-01",M",F"
2023-12-08",2004-08-25",M",F"
2023-12-13",2004-02-20",M",F"
2023-08-23",2008-01-18",M",F"
2023-07-04",2008-05-09",M",F"
2023-04-09",2004-10-22",M",F"
2023-11-27",2004-12-10",M",F"
2023-07-17",1989-12-29",NO DECLARA",NO DECLARA"
2023-04-24",1986-04-09",M",F"
2023-09-24",2004-03-26",M",F"
2023-02-28",2004-03-24",M",F"
2023-06-09",1988-03-11",NO DECLARA",NO DECLARA"
2023-03-17",2007-01-18",M",F"
2023-06-23",2008-01-30",M",F"
2023-01-04",1989-08-23",NO DECLARA",NO DECLARA"
2023-06-12",2004-03-11",DESCONOCIDO",F"
2023-11-28",2004-11-19",M",F"
2023-09-18",2004-03-15",M",F"
2023-11-30",2004-09-03",M",F"
2023-03-28",2004-02-06",M",F"
2023-02-27",2004-03-05",M",F"
2023-09-07",2008-09-11",M",F"
2023-09-28",2004-10-26",M",F"
2023-06-01",2004-08-26",M",F"
2023-06-23",2004-07-21",M",F"
2023-01-04",2004-06-30",M",F"
2023-10-18",2004-02-12",M",F"
2023-07-30",1989-10-18",NO DECLARA",NO DECLARA"
2023-12-28",2004-06-03",M",F"
2023-12-10",1989-10-31",NO DECLARA",F"
2023-12-15",2004-10-07",M",F"
2023-02-08",2004-02-06",M",F"
2023-05-28",2004-05-18",M",F"
2023-01-04",2004-03-31",M",F"
2023-09-12",2004-09-29",M",F"
2023-04-13",2004-11-09",M",F"
2023-05-12",1986-10-10",NO DECLARA",F"
2023-05-23",2006-10-06",M",F"
2023-03-06",2003-02-28",M",F"
2023-04-02",1988-12-09",NO DECLARA",NO DECLARA"
2023-03-30",1986-09-03",NO DECLARA",NO DECLARA"
2023-02-24",2003-12-03",M",F"
2023-04-11",1990-07-06",M",F"
2023-01-03",1989-01-26",NO DECLARA",NO DECLARA"
2023-05-12",2003-09-10",M",F"
2023-09-01",2004-07-15",M",F"
2023-05-23",2004-04-21",M",F"
2023-10-02",2004-01-23",M",F"
2023-10-03",2003-05-02",M",F"
2023-08-16",1988-09-05",NO DECLARA",NO DECLARA"
2023-06-02",2004-10-20",M",F"
2023-12-19",2003-03-20",M",F"
2023-07-05",2004-03-10",M",F"
2023-08-22",2003-02-19",M",F"
2023-03-10",2003-08-01",M",F"
2023-08-30",2005-07-29",M",F"
2023-02-05",2003-10-23",M",F"
2023-04-21",2003-06-13",M",F"
2023-12-16",2003-12-19",M",F"
2023-04-21",2003-08-14",M",F"
2023-03-30",2003-02-25",M",F"
2023-12-12",2003-11-14",M",F"
2023-09-22",2003-04-25",M",F"
2023-04-04",2003-09-12",M",F"
2023-02-01",2003-02-05",M",F"
2023-05-07",2004-12-03",M",F"
2023-02-16",2004-03-05",M",F"
2023-12-28",1989-02-09",NO DECLARA",NO DECLARA"
2023-12-04",2003-12-01",M",F"
2023-10-09",2003-01-15",M",F"
2023-03-09",2003-03-19",M",F"
2023-04-27",2004-07-07",M",F"
2023-11-02",2004-06-11",M",F"
2023-11-15",2003-03-20",M",F"
2023-10-04",2004-07-22",M",F"
2023-03-10",2004-03-25",M",F"
2023-02-22",1986-10-09",NO DECLARA",NO DECLARA"
2023-12-15",2006-10-06",M",F"
2023-03-06",1986-09-01",M",F"
2023-02-13",2004-03-26",M",F"
2023-09-29",2003-01-31",M",F"
2023-07-19",2004-12-10",M",F"
2023-02-28",2004-12-23",M",F"
2023-07-13",2006-11-17",M",F"
2023-06-11",1986-12-16",NO DECLARA",NO DECLARA"
2023-12-01",2006-03-09",M",F"
2023-07-03",2006-08-10",M",F"
2023-06-16",2006-12-05",M",F"
2023-08-28",2006-10-26",M",F"
2023-04-13",1997-11-12",M",F"
2023-10-25",2006-08-04",M",F"
2023-06-23",2005-01-10",M",F"
2023-10-03",2006-09-20",M",F"
2023-04-25",2006-10-19",M",F"
2023-06-02",2006-09-21",M",DESCONOCIDO"
2023-01-09",1986-06-09",M",F"
2023-11-03",2006-10-05",DESCONOCIDO",F"
2023-04-25",2006-07-07",M",F"
2023-08-15",2006-11-21",M",F"
2023-02-05",1985-03-06",NO DECLARA",NO DECLARA"
2023-09-22",2006-05-12",M",F"
2023-11-15",2006-09-07",M",F"
2023-09-29",2006-08-11",M",F"
2023-08-29",2006-10-27",M",F"
2023-09-20",2006-10-27",M",F"
2023-02-18",2006-11-22",M",F"
2023-01-02",2006-03-17",M",F"
2023-06-07",2006-05-05",M",F"
2023-11-23",2006-02-15",M",F"
2023-03-08",2006-12-04",M",F"
2023-09-27",2006-07-26",M",F"
2023-02-08",2006-04-28",M",F"
2023-07-05",2006-04-27",M",F"
2023-07-10",2006-01-20",M",F"
2023-12-19",2006-07-21",M",F"
2023-12-29",2006-09-01",M",F"
2023-11-06",2006-12-07",M",F"
2023-12-15",2006-05-23",M",F"
2023-12-20",1986-09-30",NO DECLARA",NO DECLARA"
2023-07-12",2006-05-18",M",F"
2023-06-23",2006-04-21",M",F"
2023-09-27",1986-11-14",NO DECLARA",NO DECLARA"
2023-05-16",2006-06-09",M",F"
2023-05-30",2006-07-28",M",F"
2023-10-25",2006-06-02",M",F"
2023-04-25",2006-05-11",M",F"
2023-03-14",1990-10-26",F",F"
2023-07-17",2006-07-28",M",F"
2023-10-05",1986-09-01",NO DECLARA",NO DECLARA"
2023-12-20",2005-05-13",M",F"
2023-04-09",1985-12-06",NO DECLARA",NO DECLARA"
2023-04-05",2005-11-21",M",F"
2023-08-30",2005-03-04",M",F"
2023-03-20",2005-01-13",M",F"
2023-12-13",2005-09-28",M",F"
2023-05-09",2005-06-30",M",F"
2023-08-16",2005-09-15",M",F"
2023-12-15",2005-04-01",M",F"
2023-03-03",2005-09-08",M",F"
2023-11-15",2005-12-16",M",F"
2023-04-11",1989-02-24",NO DECLARA",NO DECLARA"
2023-03-28",2005-02-04",M",F"
2023-03-07",1987-08-14",M",F"
2023-09-20",2005-11-25",M",F"
2023-06-15",2005-04-22",M",F"
2023-05-11",2005-10-20",M",F"
2023-08-23",2005-08-12",M",F"
2023-06-13",1987-07-15",NO DECLARA",NO DECLARA"
2023-03-28",1987-12-11",NO DECLARA",NO DECLARA"
2023-06-05",2005-04-15",M",F"
2023-11-03",2005-08-03",M",F"
2023-02-13",1990-06-15",NO DECLARA",NO DECLARA"
2023-11-23",2005-03-31",M",F"
2023-09-27",2005-02-04",M",F"
2023-10-06",2004-09-24",M",F"
2023-05-18",2005-12-06",M",F"
2023-05-06",2005-09-05",M",F"
2023-04-24",2004-12-27",M",F"
2023-03-01",2005-04-22",M",F"
2023-09-10",2005-11-03",M",F"
2023-05-23",2005-06-23",M",F"
2023-05-07",2005-09-02",M",F"
2023-04-24",2004-11-08",M",F"
2023-09-14",2005-12-09",M",F"
2023-04-20",1990-12-19",NO DECLARA",F"
2023-10-10",2005-09-21",M",F"
2023-12-13",2005-09-13",M",F"
2023-08-10",2005-08-04",M",F"
2023-08-16",2005-12-09",M",F"
2023-10-05",2005-05-12",M",F"
2023-10-04",2005-09-19",M",F"
2023-12-29",1985-11-29",NO DECLARA",NO DECLARA"
2023-02-28",2005-01-12",M",F"
2023-12-01",1985-10-25",NO DECLARA",NO DECLARA"
2023-10-02",2005-06-16",M",F"
2023-04-10",2005-03-22",M",F"
2023-03-20",2005-10-17",M",F"
2023-08-07",2005-04-22",M",F"
2023-01-09",2005-12-09",M",F"
2023-09-22",2005-12-09",M",F"
2023-09-15",2005-06-29",M",F"
2023-04-12",2005-01-28",M",F"
2023-08-14",1984-04-04",NO DECLARA",NO DECLARA"
2023-02-22",1998-12-15",M",F"
2023-12-27",2001-04-18",M",F"
2023-06-14",2001-03-16",M",F"
2023-05-09",2004-04-01",M",F"
2023-08-31",2007-04-12",M",F"
2023-08-07",2001-07-05",M",F"
2023-07-05",2004-08-24",M",NO DECLARA"
2023-04-23",1995-09-28",M",F"
2023-03-22",1984-03-22",M",F"
2023-04-17",1999-10-18",M",F"
2023-04-04",1985-11-22",NO DECLARA",NO DECLARA"
2023-04-26",1989-12-18",M",F"
2023-04-26",1985-12-12",NO DECLARA",NO DECLARA"
2023-04-25",2001-02-14",M",DESCONOCIDO"
2023-09-03",2001-04-19",M",F"
2023-11-20",1990-06-08",NO DECLARA",NO DECLARA"
2023-11-27",1998-12-03",M",F"
2023-07-14",1986-01-23",NO DECLARA",NO DECLARA"
2023-09-28",2004-10-14",M",F"
2023-07-03",1998-12-18",M",F"
2023-08-16",1998-06-19",M",F"
2023-01-19",1998-08-28",M",F"
2023-01-06",2001-12-27",M",F"
2023-05-30",2001-10-10",M",F"
2023-10-21",1999-12-14",M",F"
2023-06-30",1998-04-02",M",F"
2023-10-03",2001-07-27",M",F"
2023-05-02",2001-03-15",M",F"
2023-06-22",1998-04-23",M",F"
2023-03-31",1987-05-08",M",NO DECLARA"
2023-06-02",2001-02-14",M",F"
2023-10-29",1987-02-06",NO DECLARA",NO DECLARA"
2023-11-01",1998-01-23",M",F"
2023-07-06",1985-10-24",NO DECLARA",NO DECLARA"
2023-11-23",1986-04-02",NO DECLARA",F"
2023-12-26",2001-07-26",M",F"
2023-12-29",1985-12-10",M",NO DECLARA"
2023-03-16",2004-06-02",M",F"
2023-01-06",2002-10-11",M",F"
2023-06-02",2001-08-10",M",F"
2023-09-13",1999-10-19",M",F"
2023-04-20",2002-10-03",M",F"
2023-12-27",2001-07-25",M",F"
2023-11-13",2007-12-20",M",F"
2023-09-12",1984-05-23",NO DECLARA",NO DECLARA"
2023-09-05",1995-05-31",M",NO DECLARA"
2023-10-25",2001-06-14",M",F"
2023-05-11",2004-01-09",M",F"
2023-12-20",2004-02-03",M",F"
2023-07-15",1995-12-22",M",F"
2023-06-28",2001-08-16",M",F"
2023-05-18",2007-04-11",M",F"
2023-11-24",2007-08-17",M",F"
2023-09-14",2007-02-28",M",F"
2023-09-14",1997-09-05",NO DECLARA",F"
2023-06-27",2007-01-26",M",F"
2023-02-22",2007-04-12",M",F"
2023-11-01",2007-02-28",M",F"
2023-04-02",2007-12-07",M",F"
2023-12-20",2007-11-22",M",F"
2023-12-20",2007-03-23",M",F"
2023-08-22",2007-11-30",M",F"
2023-11-09",2007-02-14",M",F"
2023-08-27",1997-10-30",M",F"
2023-08-15",2007-03-16",M",F"
2023-10-04",2007-06-13",M",F"
2023-05-18",2007-05-11",M",F"
2023-05-11",2007-04-19",M",F"
2023-06-02",2007-03-08",M",F"
2023-03-29",2007-09-14",M",F"
2023-10-20",2007-12-26",M",F"
2023-02-28",2007-01-12",M",F"
2023-08-17",2007-03-15",M",F"
2023-06-15",2007-06-15",M",F"
2023-04-04",1984-06-07",NO DECLARA",NO DECLARA"
2023-02-26",2007-12-14",M",F"
2023-10-07",1996-10-25",NO DECLARA",F"
2023-12-19",2007-01-05",M",F"
2023-08-10",1996-10-11",M",F"
2023-09-10",2007-03-23",M",F"
2023-12-11",1996-01-26",M",NO DECLARA"
2023-07-12",2007-10-10",M",F"
2023-07-12",2007-07-12",M",F"
2023-05-18",2007-11-16",M",F"
2023-04-30",2007-03-07",M",F"
2023-09-12",2007-08-31",M",F"
2023-11-09",1996-05-03",M",F"
2023-10-20",2007-12-14",M",F"
2023-11-24",2007-07-06",M",F"
2023-06-23",2007-07-12",M",F"
2023-03-27",1986-04-04",M",NO DECLARA"
2023-04-03",2007-12-18",M",F"
2023-06-06",2007-11-09",M",F"
2023-04-17",2007-11-02",M",F"
2023-05-11",2007-03-15",M",F"
2023-11-23",2007-08-10",M",F"
2023-09-21",2007-08-30",M",F"
2023-12-11",2007-01-18",M",F"
2023-10-23",2007-02-16",M",F"
2023-11-27",2007-08-10",M",F"
2023-02-01",2007-04-12",M",F"
2023-12-13",2007-04-10",M",F"
2023-06-19",2007-02-07",M",F"
2023-04-27",2007-02-08",M",F"
2023-03-12",2007-01-11",M",F"
2023-11-28",2007-03-16",M",F"
2023-03-27",1997-10-31",NO DECLARA",F"
2023-08-28",1997-02-27",M",F"
2023-12-01",2007-03-16",M",F"
2023-04-28",2007-10-18",M",F"
2023-05-09",2007-03-01",DESCONOCIDO",F"
2023-02-15",2007-11-30",M",F"
2023-05-17",1984-07-11",NO DECLARA",NO DECLARA"
2023-02-10",1996-11-22",M",F"
2023-12-28",1991-11-15",NO DECLARA",NO DECLARA"
2023-07-04",1989-05-12",NO DECLARA",NO DECLARA"
2023-02-28",1990-11-14",NO DECLARA",F"
2023-09-08",1991-04-12",M",F"
2023-09-08",1989-11-24",M",F"
2023-06-04",1991-08-15",NO DECLARA",NO DECLARA"
2023-12-29",1989-01-27",NO DECLARA",F"
2023-09-24",1991-08-30",NO DECLARA",NO DECLARA"
2023-03-10",1989-04-04",NO DECLARA",NO DECLARA"
2023-11-21",1990-12-14",NO DECLARA",NO DECLARA"
2023-05-30",1991-01-18",NO DECLARA",NO DECLARA"
2023-02-09",1990-09-27",NO DECLARA",NO DECLARA"
2023-10-23",1989-03-21",NO DECLARA",NO DECLARA"
2023-02-16",1991-09-20",NO DECLARA",NO DECLARA"
2023-04-03",1990-03-15",NO DECLARA",DESCONOCIDO"
2023-07-07",1990-04-26",NO DECLARA",F"
2023-04-04",1989-06-20",NO DECLARA",NO DECLARA"
2023-03-14",1989-07-28",NO DECLARA",NO DECLARA"
2023-02-17",1991-04-16",NO DECLARA",NO DECLARA"
2023-11-06",1990-09-28",NO DECLARA",DESCONOCIDO"
2023-12-21",1989-09-12",NO DECLARA",NO DECLARA"
2023-12-10",1990-02-07",NO DECLARA",NO DECLARA"
2023-07-10",1990-12-27",NO DECLARA",NO DECLARA"
2023-10-25",1991-01-04",NO DECLARA",NO DECLARA"
2023-03-23",1990-11-02",M",F"
2023-06-09",1989-12-14",NO DECLARA",NO DECLARA"
2023-03-13",1989-10-20",M",NO DECLARA"
2023-05-16",1990-11-08",M",F"
2023-05-11",1991-05-09",NO DECLARA",NO DECLARA"
2023-10-01",1989-12-21",M",F"
2023-03-14",1990-03-30",NO DECLARA",NO DECLARA"
2023-09-10",2004-08-06",M",F"
2023-03-02",2000-12-28",M",F"
2023-03-02",2000-12-28",M",F"
2023-11-23",1987-04-09",NO DECLARA",NO DECLARA"
2023-04-18",2004-09-03",DESCONOCIDO",F"
2023-03-06",1989-08-18",NO DECLARA",NO DECLARA"
2023-03-06",2000-09-15",M",F"
2023-07-04",2000-12-20",M",F"
2023-12-18",2004-03-03",M",F"
2023-05-12",2004-09-30",M",F"
2023-08-25",2008-01-11",M",F"
2023-06-01",1989-02-24",M",F"
2023-03-27",1989-03-03",NO DECLARA",NO DECLARA"
2023-10-10",2004-06-24",M",F"
2023-09-22",2004-05-26",M",F"
2023-02-16",1989-03-02",NO DECLARA",NO DECLARA"
2023-03-27",2004-12-01",M",F"
2023-04-13",2004-01-14",M",F"
2023-11-29",1989-05-04",NO DECLARA",NO DECLARA"
2023-01-17",2000-03-01",M",F"
2023-11-13",2004-08-04",M",F"
2023-02-13",1989-08-03",M",NO DECLARA"
2023-09-02",2004-09-10",M",F"
2023-07-06",2004-02-13",M",F"
2023-02-06",2004-09-10",M",F"
2023-03-02",2001-11-22",M",F"
2023-05-22",2004-11-25",M",F"
2023-06-01",2004-03-12",M",F"
2023-09-14",2000-03-10",M",F"
2023-07-17",2000-10-25",M",F"
2023-10-06",2001-11-23",M",F"
2023-03-05",1986-12-18",NO DECLARA",NO DECLARA"
2023-08-25",2004-11-17",M",F"
2023-10-18",2000-03-24",M",F"
2023-06-26",2004-01-08",M",F"
2023-07-17",1987-03-26",M",NO DECLARA"
2023-06-30",2000-08-31",M",F"
2023-10-11",2001-03-09",M",F"
2023-09-01",2004-10-08",M",F"
2023-07-10",2000-12-05",M",F"
2023-05-02",2000-11-09",M",F"
2023-08-25",2004-03-24",M",F"
2023-09-05",2000-02-14",M",F"
2023-11-13",1995-03-02",M",F"
2023-06-06",1995-11-16",M",F"
2023-03-07",1995-12-21",M",F"
2023-03-12",1994-02-02",M",F"
2023-11-07",1997-12-10",M",F"
2023-11-12",1994-09-14",NO DECLARA",NO DECLARA"
2023-08-09",1994-11-25",M",F"
2023-12-04",1994-11-25",M",F"
2023-12-13",1995-12-06",NO DECLARA",NO DECLARA"
2023-12-20",1997-02-04",NO DECLARA",NO DECLARA"
2023-05-05",1997-02-20",M",F"
2023-08-25",1997-02-26",M",F"
2023-12-20",1994-01-28",NO DECLARA",NO DECLARA"
2023-10-05",1995-04-04",M",F"
2023-09-13",1996-09-27",NO DECLARA",NO DECLARA"
2023-12-15",1996-11-28",NO DECLARA",F"
2023-06-05",1994-11-09",NO DECLARA",NO DECLARA"
2023-03-21",1995-01-20",NO DECLARA",F"
2023-02-21",1997-06-27",M",F"
2023-08-06",1997-07-18",M",F"
2023-10-25",1996-12-11",NO DECLARA",F"
2023-01-09",1996-04-11",M",F"
2023-12-16",1997-01-22",M",F"
2023-04-25",1995-06-30",NO DECLARA",NO DECLARA"
2023-09-21",1995-11-29",M",F"
2023-02-20",1996-11-22",M",F"
2023-11-07",1996-04-12",M",F"
2023-10-08",1996-12-09",NO DECLARA",F"
2023-08-02",1995-03-03",M",NO DECLARA"
2023-05-18",1996-10-08",M",F"
2023-12-20",1997-08-22",M",F"
2023-11-03",1996-08-05",NO DECLARA",NO DECLARA"
2023-05-11",1996-04-15",M",F"
2023-03-27",1995-05-05",M",F"
2023-03-10",1995-06-09",M",F"
2023-09-01",1997-11-06",M",F"
2023-11-23",1997-01-29",NO DECLARA",NO DECLARA"
2023-07-11",1995-08-11",NO DECLARA",NO DECLARA"
2023-12-28",1995-09-15",M",F"
2023-11-16",1996-03-29",M",F"
2023-06-15",1996-04-12",M",F"
2023-12-03",1997-04-09",M",F"
2023-12-29",1997-03-19",NO DECLARA",F"
2023-07-07",1994-11-11",M",F"
2023-09-20",1994-12-16",NO DECLARA",F"
2023-12-03",1995-03-09",M",F"
2023-09-05",1995-04-06",M",F"
2023-10-13",1996-09-25",M",NO DECLARA"
2023-06-04",1997-08-20",NO DECLARA",F"
2023-03-14",1997-09-18",M",F"
2023-06-02",1995-08-23",M",F"
2023-02-22",1995-10-05",M",F"
2023-03-19",1994-03-24",M",F"
2023-09-01",1994-05-26",M",F"
2023-03-27",1992-11-18",M",F"
2023-08-30",1994-01-06",M",F"
2023-10-01",1992-08-07",NO DECLARA",F"
2023-06-29",1994-07-21",NO DECLARA",NO DECLARA"
2023-10-18",1994-09-29",M",F"
2023-09-19",1992-01-31",M",F"
2023-03-02",1993-03-09",NO DECLARA",NO DECLARA"
2023-12-27",1992-04-09",NO DECLARA",NO DECLARA"
2023-08-11",1993-12-03",NO DECLARA",F"
2023-09-22",1993-07-21",M",F"
2023-11-28",1993-12-17",M",F"
2023-07-07",1994-10-13",M",F"
2023-06-25",1991-04-04",NO DECLARA",NO DECLARA"
2023-07-04",1992-03-12",M",F"
2023-07-10",1992-04-22",M",F"
2023-12-11",1994-02-25",M",F"
2023-09-01",1994-07-08",NO DECLARA",NO DECLARA"
2023-10-08",1993-01-22",NO DECLARA",NO DECLARA"
2023-11-17",1992-03-20",NO DECLARA",NO DECLARA"
2023-04-09",1993-03-10",NO DECLARA",F"
2023-05-23",1992-07-08",NO DECLARA",NO DECLARA"
2023-05-03",1993-08-04",NO DECLARA",NO DECLARA"
2023-08-16",1994-06-17",NO DECLARA",NO DECLARA"
2023-12-01",1992-11-13",M",F"
2023-10-10",1992-01-06",M",F"
2023-12-20",1992-02-26",NO DECLARA",NO DECLARA"
2023-11-09",1992-12-09",M",F"
2023-12-20",1992-12-09",M",F"
2023-10-27",1994-01-28",M",F"
2023-05-29",1994-02-23",M",F"
2023-04-09",2004-03-18",M",F"
2023-03-28",2004-08-12",M",F"
2023-09-26",2001-12-11",M",F"
2023-04-19",2001-03-09",M",F"
2023-03-30",2004-06-03",M",F"
2023-03-20",2004-08-20",M",F"
2023-05-17",1999-01-15",M",F"
2023-08-02",1994-01-13",NO DECLARA",NO DECLARA"
2023-12-22",1999-10-08",M",F"
2023-10-04",2001-09-21",M",F"
2023-06-21",2001-01-26",M",F"
2023-09-10",2001-09-07",M",F"
2023-10-11",1999-09-16",M",F"
2023-11-22",1998-11-20",M",F"
2023-11-08",1994-12-14",M",F"
2023-12-01",2004-12-01",M",F"
