fecha_divorcio,fecha_matrimonio,sexo_1,sexo_2
2021-08-05",2002-07-25",M",F"
2021-11-01",2002-01-04",M",F"
2021-03-10",2002-12-09",M",F"
2021-05-03",2002-12-02",M",F"
2021-12-16",2002-05-09",M",F"
2021-02-20",2002-11-07",M",F"
2021-12-21",2002-12-12",M",F"
2021-11-25",2002-06-20",M",F"
2021-11-08",2002-09-06",M",F"
2021-04-08",1991-12-12",M",NO DECLARA"
2021-06-07",1986-04-04",M",F"
2021-03-15",1991-12-03",NO DECLARA",F"
2021-10-01",2002-04-25",M",F"
2021-12-07",2002-09-12",M",F"
2021-04-15",1990-03-26",NO DECLARA",F"
2021-04-26",2002-08-27",M",F"
2021-09-29",2002-04-04",M",F"
2021-09-27",1991-06-18",M",F"
2021-05-05",1990-07-20",M",F"
2021-10-27",2002-12-06",M",F"
2021-02-22",2002-11-15",M",F"
2021-11-01",2002-02-22",M",F"
2021-11-19",2002-02-07",M",F"
2021-09-29",2002-12-04",M",F"
2021-12-21",2002-09-12",M",F"
2021-12-07",2002-05-16",M",F"
2021-09-07",2002-06-06",M",F"
2021-07-22",2002-10-11",M",F"
2021-02-18",1986-11-21",NO DECLARA",NO DECLARA"
2021-11-30",1991-04-11",M",F"
2021-04-13",2002-11-13",M",F"
2021-07-02",1991-03-14",NO DECLARA",NO DECLARA"
2021-04-28",2002-01-07",M",F"
2021-04-21",1991-11-07",M",NO DECLARA"
2021-12-23",2002-05-24",M",F"
2021-11-15",2003-03-13",M",F"
2021-07-05",1992-04-30",NO DECLARA",NO DECLARA"
2021-10-12",2002-04-26",M",F"
2021-02-25",2002-11-21",M",F"
2021-10-26",2002-11-08",M",F"
2021-04-24",1992-03-25",NO DECLARA",F"
2021-05-20",2002-06-12",M",F"
2021-05-27",2002-04-05",M",F"
2021-09-02",1992-03-20",NO DECLARA",F"
2021-11-25",1992-04-09",NO DECLARA",F"
2021-02-25",2002-10-10",M",F"
2021-10-18",2002-03-18",M",F"
2021-04-25",2002-08-22",M",F"
2021-10-20",2002-09-19",M",F"
2021-04-07",1992-04-09",M",F"
2021-08-25",2002-11-01",M",F"
2021-06-04",2002-07-22",M",F"
2021-12-07",1991-12-27",NO DECLARA",F"
2021-02-25",2000-11-09",M",F"
2021-06-18",2002-12-06",M",F"
2021-05-28",2000-03-10",M",F"
2021-09-14",1992-01-10",M",NO DECLARA"
2021-07-22",2002-12-20",M",F"
2021-04-20",2002-05-31",M",F"
2021-10-18",2002-04-12",M",F"
2021-04-02",2000-06-01",M",F"
2021-11-01",2002-10-11",M",F"
2021-03-30",2002-04-11",M",F"
2021-11-11",2002-01-02",M",F"
2021-11-12",2002-03-01",M",F"
2021-08-17",2000-11-10",M",F"
2021-08-05",2002-11-08",M",F"
2021-11-23",1986-10-27",NO DECLARA",NO DECLARA"
2021-10-07",2002-06-07",M",F"
2021-11-24",2002-11-27",M",F"
2021-12-22",2002-12-18",M",F"
2021-08-30",2002-02-08",M",F"
2021-09-16",1984-10-19",M",NO DECLARA"
2021-07-27",2002-12-05",M",F"
2021-05-14",2002-09-19",NO DECLARA",F"
2021-12-06",2002-07-03",M",F"
2021-10-21",1987-03-12",M",NO DECLARA"
2021-03-26",1991-09-23",M",F"
2021-10-18",2002-04-05",M",F"
2021-02-17",2002-02-14",M",F"
2021-04-19",1984-07-20",NO DECLARA",NO DECLARA"
2021-06-22",1984-09-13",NO DECLARA",NO DECLARA"
2021-11-16",1987-10-07",NO DECLARA",NO DECLARA"
2021-02-25",2002-11-15",M",F"
2021-09-15",1984-07-27",NO DECLARA",NO DECLARA"
2021-06-07",2002-11-08",M",F"
2021-03-19",2002-11-01",M",F"
2021-11-29",1991-03-21",NO DECLARA",NO DECLARA"
2021-09-29",2002-10-21",M",F"
2021-11-24",1991-08-01",NO DECLARA",NO DECLARA"
2021-02-12",2002-04-05",M",F"
2021-11-15",2002-11-27",M",F"
2021-10-25",2002-12-20",M",F"
2021-07-27",2002-01-18",M",F"
2021-06-22",2002-03-08",M",F"
2021-06-16",2002-03-07",M",F"
2021-11-08",2002-12-20",M",F"
2021-07-19",1991-08-14",NO DECLARA",NO DECLARA"
2021-11-29",2002-10-11",M",F"
2021-05-18",1987-07-07",NO DECLARA",NO DECLARA"
2021-10-19",2002-10-11",M",F"
2021-04-08",2002-02-15",M",F"
2021-06-03",2002-11-22",M",F"
2021-03-19",2002-09-06",M",F"
2021-10-18",1991-03-01",NO DECLARA",NO DECLARA"
2021-10-01",1984-08-28",NO DECLARA",F"
2021-05-26",2002-10-28",M",F"
2021-09-27",1991-03-15",NO DECLARA",NO DECLARA"
2021-04-07",1986-01-17",NO DECLARA",NO DECLARA"
2021-09-13",1984-11-27",M",F"
2021-10-20",2002-10-17",M",F"
2021-07-22",2002-07-19",M",F"
2021-04-21",2002-12-27",M",F"
2021-11-19",2002-10-24",M",F"
2021-11-12",2002-02-08",M",F"
2021-05-20",2002-07-26",M",F"
2021-05-05",2002-10-24",M",F"
2021-05-18",1985-11-05",NO DECLARA",NO DECLARA"
2021-09-28",1991-10-18",NO DECLARA",NO DECLARA"
2021-11-03",2002-11-15",M",F"
2021-05-04",1991-12-26",M",F"
2021-12-17",2002-12-06",M",F"
2021-11-25",2002-12-13",M",F"
2021-06-15",2002-09-20",M",F"
2021-11-25",2002-02-15",M",F"
2021-05-31",2002-04-26",M",F"
2021-09-07",2002-10-18",M",F"
2021-12-15",2002-11-07",M",F"
2021-11-16",2002-03-14",M",F"
2021-03-01",2002-08-02",M",F"
2021-09-15",2002-03-08",M",F"
2021-07-05",2002-02-22",M",F"
2021-03-17",2002-08-16",M",F"
2021-03-08",2002-01-03",M",F"
2021-10-12",2002-05-17",M",F"
2021-10-13",2002-12-19",M",F"
2021-12-22",2002-12-13",M",F"
2021-09-29",2002-09-16",M",F"
2021-10-08",2002-09-20",M",F"
2021-10-08",2002-09-20",M",F"
2021-08-05",1987-08-27",M",NO DECLARA"
2021-06-16",1988-09-01",NO DECLARA",NO DECLARA"
2021-08-04",2002-12-05",M",F"
2021-10-18",1988-10-21",M",F"
2021-12-21",2002-12-05",M",F"
2021-04-12",2002-02-08",M",F"
2021-10-20",2002-12-13",NO DECLARA",F"
2021-04-27",2002-06-27",M",F"
2021-12-15",2002-09-27",M",F"
2021-09-28",1991-09-11",NO DECLARA",NO DECLARA"
2021-11-11",2002-04-25",M",F"
2021-09-27",2002-04-25",M",F"
2021-05-18",2002-05-02",M",F"
2021-06-08",2002-07-29",M",F"
2021-08-25",2002-09-26",M",F"
2021-03-09",2002-08-05",M",F"
2021-05-04",2002-12-13",M",F"
2021-07-26",2002-11-15",M",F"
2021-10-15",2002-10-03",M",F"
2021-06-15",1991-07-12",M",NO DECLARA"
2021-02-23",1987-07-20",M",F"
2021-08-18",2003-01-03",M",F"
2021-09-13",2003-05-14",M",F"
2021-11-25",1996-12-18",NO DECLARA",F"
2021-08-09",1991-07-05",NO DECLARA",NO DECLARA"
2021-09-02",2003-04-11",M",F"
2021-04-22",2003-03-28",M",F"
2021-12-12",2003-05-09",M",F"
2021-01-04",1987-09-21",NO DECLARA",NO DECLARA"
2021-06-08",2003-06-26",M",F"
2021-06-16",2003-02-26",M",F"
2021-01-05",2003-05-16",M",NO DECLARA"
2021-09-16",1989-07-21",NO DECLARA",NO DECLARA"
2021-11-02",2003-09-12",M",F"
2021-12-29",2003-02-26",M",F"
2021-05-18",2003-11-27",M",F"
2021-09-29",2003-10-23",M",F"
2021-04-15",2003-05-21",M",F"
2021-08-24",2003-03-06",M",F"
2021-11-08",2003-08-19",M",F"
2021-11-29",2003-12-10",M",F"
2021-07-29",2003-02-07",M",F"
2021-01-05",2003-01-03",M",F"
2021-07-08",2003-04-03",M",F"
2021-04-17",2003-04-16",M",F"
2021-06-11",2003-08-22",M",F"
2021-12-06",2003-09-05",M",F"
2021-04-17",2003-12-18",M",F"
2021-04-15",2003-07-16",M",F"
2021-10-13",2003-07-04",M",F"
2021-03-10",1990-11-16",M",F"
2021-04-15",2003-07-11",M",F"
2021-04-27",2003-01-31",M",F"
2021-03-10",2003-03-14",M",F"
2021-10-13",2003-06-27",M",F"
2021-07-10",2003-02-05",M",F"
2021-06-24",2003-11-14",M",F"
2021-11-11",2003-11-18",M",F"
2021-06-14",2003-04-15",M",F"
2021-03-19",2003-11-14",M",F"
2021-11-15",2003-08-22",M",F"
2021-11-09",2003-11-12",M",F"
2021-06-21",1987-04-02",M",NO DECLARA"
2021-11-14",2003-04-24",M",F"
2021-05-12",2003-02-13",M",F"
2021-11-25",2003-12-26",M",F"
2021-04-26",2003-02-14",M",F"
2021-03-17",2003-05-08",M",F"
2021-09-06",1991-03-20",M",F"
2021-03-22",2003-11-11",M",F"
2021-04-15",2003-10-03",M",F"
2021-05-06",1991-03-25",NO DECLARA",F"
2021-09-09",2003-10-15",M",F"
2021-11-23",2003-12-18",M",F"
2021-11-04",2003-08-08",M",F"
2021-09-02",2003-06-19",M",F"
2021-08-10",2003-10-21",M",F"
2021-05-12",2003-06-18",M",F"
2021-03-12",1991-02-08",NO DECLARA",NO DECLARA"
2021-04-20",2003-06-05",M",F"
2021-10-19",2003-12-11",M",F"
2021-05-05",2003-12-05",M",F"
2021-07-23",2003-12-02",M",F"
2021-11-17",2003-02-07",M",F"
2021-10-18",2002-11-01",M",F"
2021-12-17",2003-09-26",M",F"
2021-10-01",2003-12-10",M",F"
2021-03-25",1983-11-16",NO DECLARA",NO DECLARA"
2021-01-05",1996-06-07",M",NO DECLARA"
2021-09-16",2003-12-04",M",F"
2021-04-25",2003-01-02",M",F"
2021-01-26",2003-05-22",M",F"
2021-12-11",2003-10-17",M",F"
2021-01-04",1995-12-05",M",F"
2021-03-25",2003-07-18",M",F"
2021-05-19",2003-12-19",M",F"
2021-03-17",2003-12-26",M",F"
2021-06-14",2003-05-13",M",F"
2021-06-16",2003-01-06",M",F"
2021-09-15",2002-10-11",M",F"
2021-09-12",1991-03-14",M",F"
2021-08-13",1987-09-25",M",F"
2021-11-14",2003-12-18",M",F"
2021-09-16",2003-04-02",M",F"
2021-04-29",2003-04-24",M",F"
2021-09-07",2003-11-21",M",F"
2021-10-07",2003-06-20",M",F"
2021-05-13",2003-11-12",M",F"
2021-12-13",2003-06-13",M",F"
2021-09-21",1989-01-20",NO DECLARA",NO DECLARA"
2021-04-14",1996-03-14",M",NO DECLARA"
2021-06-25",2003-03-20",M",F"
2021-10-29",2003-07-18",M",F"
2021-04-05",1996-11-14",M",F"
2021-10-20",2003-08-08",M",F"
2021-09-09",2002-05-24",M",DESCONOCIDO"
2021-07-26",1997-10-22",M",NO DECLARA"
2021-10-13",1996-03-15",NO DECLARA",F"
2021-03-08",2002-11-07",M",F"
2021-07-21",2002-12-19",M",F"
2021-07-01",2002-02-15",M",F"
2021-09-29",2003-12-04",M",F"
2021-09-09",2003-04-04",M",F"
2021-08-11",2003-04-01",M",F"
2021-06-17",2002-03-20",M",F"
2021-02-25",2002-08-08",M",F"
2021-10-31",2002-03-15",M",F"
2021-03-11",2002-06-03",M",F"
2021-02-17",2003-09-18",M",F"
2021-05-06",2002-11-21",M",F"
2021-10-12",2002-07-05",M",F"
2021-12-10",2003-08-19",M",F"
2021-07-21",2003-12-26",M",F"
2021-08-09",2002-03-01",M",F"
2021-08-17",2002-02-22",M",F"
2021-12-16",2003-08-20",M",F"
2021-04-14",2003-06-27",M",F"
2021-07-23",2002-06-14",M",F"
2021-08-03",2003-10-03",M",F"
2021-06-24",2002-12-04",M",F"
2021-05-18",2002-09-27",M",F"
2021-07-20",2002-06-18",M",F"
2021-07-22",2003-04-30",M",F"
2021-01-04",2002-04-05",M",F"
2021-11-01",1991-02-01",NO DECLARA",NO DECLARA"
2021-03-15",2003-10-09",M",F"
2021-08-07",2003-10-31",M",F"
2021-03-22",2003-11-28",M",F"
2021-10-29",2003-01-10",M",F"
2021-03-12",2003-03-06",M",F"
2021-11-26",2003-07-01",M",F"
2021-08-31",2003-09-26",M",F"
2021-06-10",1989-02-24",F",NO DECLARA"
2021-12-18",2003-10-24",M",F"
2021-10-22",1986-11-28",NO DECLARA",NO DECLARA"
2021-03-15",2003-01-03",M",F"
2021-10-15",2003-12-04",M",F"
2021-09-22",2003-12-22",M",F"
2021-10-01",2003-05-16",M",F"
2021-11-08",2003-03-12",M",F"
2021-03-02",2003-02-14",M",F"
2021-08-12",2003-11-14",M",F"
2021-10-17",2003-08-25",M",F"
2021-12-07",2003-12-04",M",F"
2021-01-04",2003-11-12",M",F"
2021-02-05",2003-09-18",M",F"
2021-09-02",2003-11-19",M",F"
2021-05-12",2003-11-07",M",F"
2021-11-01",2003-12-22",M",F"
2021-09-06",2003-10-10",NO DECLARA",F"
2021-10-21",2003-10-23",M",F"
2021-09-23",1990-05-16",NO DECLARA",NO DECLARA"
2021-04-08",2003-03-05",NO DECLARA",F"
2021-11-17",2003-10-01",M",F"
2021-08-04",2003-04-21",M",F"
2021-11-17",2003-11-28",M",F"
2021-11-09",2003-11-12",M",F"
2021-04-23",2003-02-13",M",F"
2021-05-21",2003-08-14",M",F"
2021-11-23",2003-02-20",M",F"
2021-05-16",2003-04-07",M",F"
2021-12-17",2003-03-14",M",F"
2021-12-13",2003-01-30",M",F"
2021-03-11",2003-10-03",M",F"
2021-11-04",2003-10-03",M",F"
2021-03-10",2003-06-06",M",F"
2021-10-06",2003-11-13",M",F"
2021-12-22",2003-07-10",M",F"
2021-07-27",1990-12-26",NO DECLARA",NO DECLARA"
2021-02-19",2003-12-05",M",F"
2021-11-02",2003-11-27",NO DECLARA",F"
2021-09-01",2003-11-27",M",F"
2021-12-09",2003-04-08",M",F"
2021-09-03",1990-06-14",NO DECLARA",NO DECLARA"
2021-09-26",2003-09-09",M",F"
2021-05-26",2003-04-07",M",F"
2021-03-01",2003-05-09",M",F"
2021-10-20",2003-04-03",M",F"
2021-06-14",2003-11-21",M",F"
2021-02-05",2003-11-20",M",F"
2021-11-03",2003-12-09",M",F"
2021-10-18",1990-12-07",NO DECLARA",NO DECLARA"
2021-12-01",1990-01-19",M",NO DECLARA"
2021-09-09",1990-02-02",NO DECLARA",NO DECLARA"
2021-11-18",2003-03-21",M",F"
2021-03-22",1986-03-19",NO DECLARA",NO DECLARA"
2021-08-19",2003-11-04",M",F"
2021-10-21",2003-04-01",M",F"
2021-12-14",2003-04-04",M",F"
2021-11-17",2003-04-29",M",F"
2021-09-16",2003-11-14",M",F"
2021-04-28",2003-09-05",M",F"
2021-04-21",2003-09-18",M",F"
2021-04-26",2003-02-12",M",F"
2021-08-20",2003-03-12",M",F"
2021-08-24",1990-09-28",NO DECLARA",NO DECLARA"
2021-12-15",2003-04-10",M",F"
2021-09-12",2003-03-07",M",F"
2021-08-30",1989-11-03",NO DECLARA",NO DECLARA"
2021-07-29",2003-02-14",M",F"
2021-08-10",2003-06-06",M",F"
2021-06-29",2003-01-14",M",F"
2021-01-04",1991-04-12",NO DECLARA",F"
2021-02-23",2003-08-08",M",F"
2021-06-10",2003-07-25",M",F"
2021-05-27",2003-09-17",M",F"
2021-10-01",2003-02-17",M",F"
2021-07-21",2003-01-16",M",F"
2021-11-12",2003-07-10",M",F"
2021-03-22",1987-03-20",M",NO DECLARA"
2021-03-04",2003-04-25",M",F"
2021-08-12",1988-07-08",NO DECLARA",NO DECLARA"
2021-12-14",2004-09-30",M",F"
2021-02-08",2004-04-30",M",F"
2021-07-27",2004-07-30",M",F"
2021-12-15",2004-02-26",M",F"
2021-07-13",2004-11-26",M",F"
2021-12-21",2008-11-07",M",F"
2021-11-12",2004-10-21",M",F"
2021-10-05",2004-06-25",M",F"
2021-10-19",2004-12-17",M",F"
2021-05-27",2004-01-20",M",F"
2021-09-23",2004-05-21",M",F"
2021-11-24",2004-10-27",M",F"
2021-03-08",2008-09-19",M",F"
2021-05-14",2004-07-23",M",F"
2021-05-12",2008-04-04",M",F"
2021-10-31",2008-02-27",M",F"
2021-09-17",2008-02-22",M",F"
2021-04-16",2004-02-19",M",F"
2021-11-29",2004-01-15",M",F"
2021-07-06",2004-02-25",M",F"
2021-08-04",1988-01-29",NO DECLARA",NO DECLARA"
2021-01-05",2008-09-11",M",F"
2021-09-28",2004-11-29",M",F"
2021-12-14",1986-01-27",NO DECLARA",NO DECLARA"
2021-12-18",2004-03-19",M",F"
2021-03-29",2004-12-07",M",F"
2021-04-27",2004-04-01",M",F"
2021-11-29",2004-03-25",M",F"
2021-11-12",1986-03-20",NO DECLARA",NO DECLARA"
2021-11-24",1989-11-30",NO DECLARA",F"
2021-07-16",2004-04-16",M",F"
2021-04-27",2004-10-14",M",F"
2021-09-22",1986-01-09",NO DECLARA",NO DECLARA"
2021-12-21",2004-06-23",M",F"
2021-08-30",2008-04-01",M",F"
2021-08-23",1988-02-05",NO DECLARA",NO DECLARA"
2021-06-24",1989-08-25",NO DECLARA",NO DECLARA"
2021-06-01",2004-04-12",M",F"
2021-07-10",2004-03-05",M",F"
2021-11-26",1986-04-22",NO DECLARA",NO DECLARA"
2021-02-09",2004-05-06",M",F"
2021-09-28",2004-07-29",M",F"
2021-10-06",2004-04-16",M",F"
2021-10-13",2004-09-01",M",F"
2021-03-17",2004-12-01",M",F"
2021-05-19",2004-10-07",M",F"
2021-02-25",2008-07-04",M",F"
2021-07-02",2004-12-02",M",F"
2021-09-22",2004-03-18",M",F"
2021-04-05",2007-04-12",M",F"
2021-07-13",1996-06-07",NO DECLARA",NO DECLARA"
2021-05-10",2004-05-13",M",F"
2021-05-05",2004-12-15",M",F"
2021-07-13",1986-08-18",NO DECLARA",NO DECLARA"
2021-03-31",2008-04-11",M",F"
2021-04-05",2004-12-03",M",F"
2021-07-19",2003-10-30",M",F"
2021-06-22",2004-03-08",M",F"
2021-04-20",1988-07-13",NO DECLARA",NO DECLARA"
2021-09-06",1990-07-19",NO DECLARA",NO DECLARA"
2021-03-17",2005-07-21",M",F"
2021-04-10",2004-03-01",M",F"
2021-12-01",1988-10-19",NO DECLARA",NO DECLARA"
2021-12-23",2003-11-21",M",F"
2021-11-30",2003-03-07",M",F"
2021-08-24",2003-08-29",M",F"
2021-05-04",1988-10-28",NO DECLARA",NO DECLARA"
2021-02-08",2004-04-01",M",F"
2021-08-27",2003-02-21",M",F"
2021-04-29",2003-07-17",M",F"
2021-01-06",2003-02-28",M",F"
2021-11-03",1986-06-04",M",NO DECLARA"
2021-12-07",2005-11-29",M",F"
2021-05-07",2006-08-30",M",F"
2021-02-03",2003-02-03",M",F"
2021-11-01",2003-11-06",M",F"
2021-06-24",1990-07-12",NO DECLARA",NO DECLARA"
2021-06-18",2004-09-23",M",F"
2021-07-29",2004-10-19",M",F"
2021-03-22",2003-04-04",NO DECLARA",F"
2021-07-07",2003-11-28",M",F"
2021-10-01",1986-10-24",NO DECLARA",NO DECLARA"
2021-06-03",2004-10-14",M",F"
2021-04-08",2003-07-18",M",F"
2021-11-15",2004-06-22",M",F"
2021-11-15",2004-09-10",M",F"
2021-09-29",2003-09-23",M",F"
2021-06-10",2003-02-14",M",F"
2021-07-16",2004-12-03",M",F"
2021-08-12",2003-03-21",M",F"
2021-04-21",2004-03-17",M",F"
2021-08-19",2006-02-08",M",F"
2021-02-12",2006-05-11",M",F"
2021-11-15",2006-11-23",M",F"
2021-12-13",2005-08-17",M",F"
2021-05-16",2006-10-27",M",F"
2021-09-29",1986-06-27",NO DECLARA",NO DECLARA"
2021-08-30",2007-07-20",M",F"
2021-08-20",1986-07-11",NO DECLARA",NO DECLARA"
2021-11-26",2006-03-10",M",F"
2021-05-19",2006-12-21",M",F"
2021-10-17",1986-08-08",NO DECLARA",NO DECLARA"
2021-10-20",2007-03-22",M",F"
2021-03-17",2005-04-15",M",F"
2021-03-04",2005-11-18",M",F"
2021-06-02",2006-11-03",M",F"
2021-09-01",1987-02-09",NO DECLARA",NO DECLARA"
2021-11-04",2006-08-04",M",F"
2021-12-17",2006-04-25",M",F"
2021-06-18",2006-01-03",M",F"
2021-06-28",2007-03-09",M",F"
2021-06-18",2006-11-10",M",F"
2021-12-22",1990-09-11",M",F"
2021-06-18",1986-12-11",M",F"
2021-09-14",2006-06-09",M",F"
2021-10-14",2006-10-12",M",F"
2021-06-08",2006-08-25",M",F"
2021-04-15",2006-11-30",M",F"
2021-07-02",2006-02-23",M",F"
2021-03-31",2006-10-06",M",F"
2021-03-05",2006-12-06",M",F"
2021-07-23",2006-05-26",M",F"
2021-10-22",2006-08-30",M",F"
2021-11-16",2006-11-22",M",F"
2021-09-07",2006-03-10",M",F"
2021-02-28",2006-03-29",M",F"
2021-11-14",1986-12-26",M",F"
2021-01-05",2006-06-26",M",F"
2021-05-28",2006-07-06",M",F"
2021-05-03",2006-09-13",M",F"
2021-03-22",1986-10-24",M",F"
2021-06-28",2006-02-22",M",F"
2021-04-29",1987-04-23",M",NO DECLARA"
2021-11-08",2006-02-17",M",F"
2021-07-06",2006-01-03",M",F"
2021-06-03",2006-05-23",M",F"
2021-10-12",1986-09-24",M",F"
2021-07-15",2006-12-20",M",F"
2021-03-07",2006-06-16",M",F"
2021-03-10",1985-09-20",NO DECLARA",NO DECLARA"
2021-08-23",2006-05-26",M",F"
2021-08-17",2006-10-12",M",F"
2021-05-12",2006-02-17",M",F"
2021-01-19",1990-04-11",M",NO DECLARA"
2021-04-16",2005-10-14",M",F"
2021-05-12",2006-04-21",M",F"
2021-10-21",2006-11-21",M",F"
2021-01-07",1986-04-22",NO DECLARA",NO DECLARA"
2021-12-10",2006-02-14",M",F"
2021-12-07",2005-05-06",M",F"
2021-05-24",1990-06-07",NO DECLARA",NO DECLARA"
2021-05-07",2005-05-05",M",F"
2021-12-25",2005-12-15",M",F"
2021-11-24",2005-12-28",M",F"
2021-12-23",2005-02-11",M",F"
2021-03-02",2005-01-12",NO DECLARA",F"
2021-02-03",2005-06-10",M",F"
2021-07-08",2005-12-02",M",F"
2021-01-04",1987-08-11",NO DECLARA",NO DECLARA"
2021-04-08",2005-08-12",M",F"
2021-04-17",1987-12-22",NO DECLARA",NO DECLARA"
2021-08-31",2005-05-26",M",F"
2021-08-27",2005-10-11",M",F"
2021-05-12",1987-12-18",NO DECLARA",NO DECLARA"
2021-04-29",2005-05-16",M",F"
2021-10-27",1985-12-12",NO DECLARA",NO DECLARA"
2021-03-14",2005-11-17",M",F"
2021-07-13",2005-05-13",M",F"
2021-10-18",2005-09-20",M",F"
2021-04-30",2004-06-24",M",F"
2021-04-05",1987-11-05",M",F"
2021-04-08",1990-10-05",NO DECLARA",NO DECLARA"
2021-09-09",2004-08-13",M",F"
2021-06-02",2005-04-15",M",F"
2021-07-15",1990-02-02",NO DECLARA",NO DECLARA"
2021-04-27",2004-10-14",M",F"
2021-06-24",2005-05-11",M",F"
2021-10-25",2005-04-08",M",F"
2021-11-14",1987-07-14",NO DECLARA",NO DECLARA"
2021-07-05",2005-12-14",M",F"
2021-12-21",2005-10-03",M",F"
2021-02-11",2005-07-14",M",F"
2021-05-26",2005-08-11",M",F"
2021-11-04",2005-04-01",M",F"
2021-09-17",2005-12-07",M",F"
2021-04-14",2005-12-12",M",F"
2021-05-12",2005-11-10",M",F"
2021-04-09",2005-09-23",M",F"
2021-05-01",2005-11-18",M",F"
2021-04-27",1987-07-02",NO DECLARA",NO DECLARA"
2021-11-15",1987-12-10",NO DECLARA",NO DECLARA"
2021-05-26",2005-06-21",M",F"
2021-07-25",2005-12-16",M",F"
2021-04-29",2005-02-21",M",F"
2021-10-01",1998-11-11",M",F"
2021-10-31",1998-09-04",M",F"
2021-04-09",1998-06-23",M",F"
2021-05-07",2007-10-18",M",F"
2021-10-21",1999-11-24",M",F"
2021-11-24",2004-09-28",M",F"
2021-05-07",2007-03-22",M",F"
2021-07-05",2001-01-18",M",F"
2021-04-27",1999-03-18",M",F"
2021-07-07",1987-01-08",M",NO DECLARA"
2021-03-04",2007-10-25",M",F"
2021-04-07",2001-02-23",M",F"
2021-04-15",2001-01-12",M",F"
2021-06-02",2004-05-21",M",F"
2021-06-03",2007-05-31",M",F"
2021-01-15",1989-05-17",NO DECLARA",NO DECLARA"
2021-05-28",2007-03-22",M",F"
2021-03-10",2007-03-30",M",F"
2021-12-12",1998-12-14",M",F"
2021-11-26",2001-12-04",NO DECLARA",F"
2021-04-19",2004-03-09",M",F"
2021-01-28",1998-07-16",M",F"
2021-10-31",1985-12-19",NO DECLARA",NO DECLARA"
2021-04-20",2001-03-08",M",F"
2021-10-04",1986-01-23",NO DECLARA",NO DECLARA"
2021-08-25",2001-12-07",M",F"
2021-11-23",1986-01-29",NO DECLARA",NO DECLARA"
2021-07-22",2004-02-25",M",F"
2021-02-12",1998-01-22",M",F"
2021-05-05",1990-05-03",NO DECLARA",NO DECLARA"
2021-12-01",2001-03-01",M",F"
2021-02-09",1990-02-01",M",NO DECLARA"
2021-03-22",2001-10-26",M",F"
2021-02-04",2001-11-09",M",F"
2021-12-22",1989-05-16",M",NO DECLARA"
2021-03-30",1986-02-14",NO DECLARA",NO DECLARA"
2021-11-26",2004-02-25",M",F"
2021-05-20",1999-11-19",M",F"
2021-02-24",2004-04-15",M",F"
2021-11-08",1999-03-04",M",F"
2021-08-04",1995-10-30",M",NO DECLARA"
2021-10-04",1990-04-05",NO DECLARA",NO DECLARA"
2021-11-03",2001-08-24",M",F"
2021-03-09",1998-08-14",M",F"
2021-10-29",2007-08-02",M",F"
2021-05-12",2007-05-04",M",F"
2021-07-02",2007-12-14",M",F"
2021-10-01",2007-12-20",M",F"
2021-04-14",2007-03-19",M",F"
2021-06-30",2007-12-13",M",F"
2021-06-17",1995-12-27",M",NO DECLARA"
2021-03-18",2007-09-06",M",F"
2021-07-26",2007-03-01",M",F"
2021-07-19",2007-09-07",M",F"
2021-07-20",2007-03-02",M",F"
2021-08-09",2007-10-24",M",F"
2021-04-15",1990-03-30",M",F"
2021-08-25",1990-03-08",NO DECLARA",NO DECLARA"
2021-05-19",1996-12-26",M",NO DECLARA"
2021-09-16",2007-04-27",M",F"
2021-10-15",2007-11-16",M",F"
2021-10-22",2007-03-15",M",F"
2021-06-09",2007-05-16",M",F"
2021-08-19",1984-08-24",NO DECLARA",NO DECLARA"
2021-10-22",2007-05-03",M",F"
2021-03-30",2007-12-21",M",F"
2021-08-31",1996-06-28",NO DECLARA",NO DECLARA"
2021-03-31",2007-09-14",M",F"
2021-10-13",2007-03-12",M",F"
2021-10-22",2007-08-21",M",F"
2021-02-18",2007-10-16",M",F"
2021-03-09",1996-01-12",M",F"
2021-09-20",1996-08-21",M",F"
2021-04-28",2007-10-08",M",F"
2021-11-02",1996-08-20",M",F"
2021-05-10",2007-10-16",M",F"
2021-06-14",2007-06-21",M",F"
2021-04-14",2006-05-03",M",F"
2021-10-14",1996-04-08",NO DECLARA",F"
2021-05-17",2007-03-01",M",F"
2021-09-20",2007-11-08",M",F"
2021-12-18",1986-06-13",M",NO DECLARA"
2021-09-26",2007-07-13",M",F"
2021-12-19",2007-10-25",M",F"
2021-07-15",1996-08-09",DESCONOCIDO",NO DECLARA"
2021-05-06",2007-04-26",M",F"
2021-03-09",2007-12-06",M",F"
2021-06-28",2007-03-16",M",F"
2021-12-30",1996-06-20",M",F"
2021-03-09",2007-07-13",M",F"
2021-11-24",2007-11-27",M",F"
2021-03-10",2007-03-02",M",F"
2021-04-09",2007-12-20",M",F"
2021-11-15",2007-10-04",M",F"
2021-05-19",2007-06-01",M",F"
2021-06-04",2007-11-23",M",F"
2021-10-29",2007-03-21",M",F"
2021-06-03",2007-06-14",M",F"
2021-05-10",2007-12-03",M",F"
2021-03-23",2007-10-03",M",F"
2021-09-22",1997-07-11",M",F"
2021-10-15",2007-06-27",M",F"
2021-08-20",2007-03-27",M",F"
2021-09-01",2007-11-02",M",F"
