fecha_divorcio,fecha_matrimonio,sexo_1,sexo_2
2020-02-04",1994-04-29",NO DECLARA",NO DECLARA"
2020-03-05",1991-12-20",NO DECLARA",NO DECLARA"
2020-08-13",1991-11-21",NO DECLARA",NO DECLARA"
2020-08-26",1993-07-22",M",F"
2020-11-04",1993-08-23",NO DECLARA",F"
2020-01-10",1992-12-03",M",F"
2020-03-11",1993-04-14",M",F"
2020-12-04",2004-11-25",M",F"
2020-09-07",1993-11-10",NO DECLARA",NO DECLARA"
2020-03-03",1993-09-27",M",NO DECLARA"
2020-12-04",1998-08-28",M",F"
2020-10-09",1999-07-30",M",F"
2020-11-17",1993-01-08",NO DECLARA",NO DECLARA"
2020-10-12",2001-08-09",M",F"
2020-09-22",1993-12-02",NO DECLARA",NO DECLARA"
2020-12-03",2004-09-08",M",F"
2020-03-13",2004-02-04",M",F"
2020-11-13",1994-01-21",M",F"
2020-11-20",1999-03-26",M",F"
2020-11-18",2001-03-15",M",F"
2020-12-03",1999-06-24",M",F"
2020-03-09",1999-04-09",M",F"
2020-03-10",2001-10-19",M",F"
2020-12-04",2004-10-15",M",F"
2020-12-29",2004-01-20",M",F"
2020-11-13",2004-11-26",M",F"
2020-08-31",2004-05-07",M",F"
2020-12-29",2001-11-22",M",F"
2020-12-02",1993-01-11",NO DECLARA",NO DECLARA"
2020-01-20",2001-11-16",M",F"
2020-09-24",1998-04-03",M",F"
2020-01-31",2004-02-20",M",F"
2020-11-20",2004-01-12",M",F"
2020-12-23",2001-10-11",M",F"
2020-03-13",1998-02-19",M",F"
2020-07-25",1993-03-26",NO DECLARA",NO DECLARA"
2020-11-03",2004-02-12",M",F"
2020-03-09",2001-08-09",M",F"
2020-11-18",2007-08-10",M",F"
2020-02-05",2004-09-17",M",F"
2020-08-10",2004-05-14",M",F"
2020-08-31",1994-08-26",M",F"
2020-09-29",2004-12-22",M",F"
2020-02-26",2001-01-25",M",F"
2020-12-22",2004-05-14",M",F"
2020-09-14",1993-08-23",NO DECLARA",NO DECLARA"
2020-10-26",2004-12-16",M",F"
2020-03-13",1994-10-28",M",F"
2020-11-20",2001-07-06",M",F"
2020-01-08",1998-12-18",M",F"
2020-12-16",2001-04-26",M",F"
2020-03-16",2004-12-16",M",F"
2020-12-04",2004-06-25",M",F"
2020-03-11",2001-02-23",M",F"
2020-10-08",2004-06-18",M",F"
2020-12-28",1997-01-10",M",F"
2020-12-04",2004-06-24",M",F"
2020-11-02",1997-05-08",M",F"
2020-12-17",2004-12-09",M",F"
2020-01-08",1998-08-28",M",F"
2020-03-02",1997-05-02",M",F"
2020-11-04",1999-04-08",M",F"
2020-09-01",1997-11-13",NO DECLARA",NO DECLARA"
2020-11-30",2004-10-15",M",F"
2020-08-10",1999-07-30",M",F"
2020-12-30",1998-10-09",M",NO DECLARA"
2020-12-01",2004-11-18",M",F"
2020-09-23",2004-12-16",M",F"
2020-11-25",1999-02-11",M",F"
2020-03-02",1997-08-08",NO DECLARA",NO DECLARA"
2020-02-21",2004-07-15",M",F"
2020-02-10",1997-11-17",M",F"
2020-11-10",2004-12-13",M",F"
2020-09-15",1999-05-31",M",F"
2020-12-17",2004-10-28",M",F"
2020-11-10",2004-03-23",M",F"
2020-08-27",2004-06-25",M",F"
2020-12-15",1998-10-23",M",F"
2020-11-30",2004-01-16",M",F"
2020-10-29",1999-10-15",M",F"
2020-12-11",2004-03-04",M",F"
2020-12-18",2004-10-14",M",F"
2020-12-21",1997-03-13",M",F"
2020-10-15",1997-03-19",M",F"
2020-12-02",2004-11-10",M",F"
2020-01-10",1996-09-05",M",F"
2020-11-10",1999-05-28",M",F"
2020-01-07",1997-04-30",M",F"
2020-11-06",1996-07-26",M",NO DECLARA"
2020-02-20",1996-07-10",NO DECLARA",NO DECLARA"
2020-03-13",2004-02-11",M",F"
2020-09-11",2004-07-23",M",F"
2020-11-30",1994-11-16",M",F"
2020-12-11",1994-11-16",M",F"
2020-08-22",1997-02-28",NO DECLARA",NO DECLARA"
2020-12-30",1997-03-26",M",F"
2020-08-11",1997-04-04",M",NO DECLARA"
2020-12-30",1997-04-16",M",F"
2020-03-09",1995-03-10",NO DECLARA",NO DECLARA"
2020-01-08",1996-06-14",M",F"
2020-12-01",1997-09-05",M",F"
2020-09-01",1995-04-28",NO DECLARA",F"
2020-12-18",1995-05-04",M",F"
2020-12-03",1995-11-17",NO DECLARA",F"
2020-10-08",1995-03-29",M",F"
2020-08-06",1996-04-12",M",NO DECLARA"
2020-11-13",1995-03-10",M",F"
2020-01-08",1995-07-28",M",F"
2020-08-18",1996-09-13",M",F"
2020-01-06",1999-12-16",M",F"
2020-10-21",1995-11-24",NO DECLARA",F"
2020-11-05",1995-12-01",M",F"
2020-02-14",1994-01-26",M",NO DECLARA"
2020-09-22",1996-02-23",M",F"
2020-10-29",1996-05-30",M",F"
2020-12-18",1994-09-01",M",NO DECLARA"
2020-03-06",1996-04-26",M",F"
2020-02-20",1994-10-06",NO DECLARA",NO DECLARA"
2020-10-15",1996-09-27",M",F"
2020-11-13",1996-10-21",NO DECLARA",F"
2020-11-06",1996-10-25",M",F"
2020-12-02",1996-11-04",NO DECLARA",NO DECLARA"
2020-10-22",1996-12-11",NO DECLARA",F"
2020-10-12",1996-12-13",M",NO DECLARA"
2020-12-18",1995-10-17",M",F"
2020-12-14",1996-07-26",M",DESCONOCIDO"
2020-01-08",1996-09-19",M",DESCONOCIDO"
2020-12-09",1994-09-21",M",F"
2020-03-05",1995-03-02",M",F"
2020-12-01",1988-03-08",NO DECLARA",NO DECLARA"
2020-10-30",1988-04-08",NO DECLARA",F"
2020-12-21",1987-01-09",NO DECLARA",NO DECLARA"
2020-12-24",1989-03-10",NO DECLARA",NO DECLARA"
2020-03-13",1988-04-11",M",F"
2020-03-13",1988-09-26",NO DECLARA",NO DECLARA"
2020-09-15",1987-04-03",M",F"
2020-02-20",1988-08-05",NO DECLARA",F"
2020-01-07",1989-10-03",NO DECLARA",F"
2020-11-26",1988-06-09",NO DECLARA",F"
2020-12-21",1989-01-20",NO DECLARA",F"
2020-01-09",1987-12-21",M",DESCONOCIDO"
2020-07-21",1989-02-09",NO DECLARA",NO DECLARA"
2020-01-08",1989-10-10",NO DECLARA",F"
2020-10-13",2004-05-11",M",F"
2020-10-12",2004-02-27",M",F"
2020-12-21",2004-11-05",M",F"
2020-12-28",2004-04-13",M",F"
2020-10-13",1986-06-06",M",F"
2020-11-25",2004-11-29",M",F"
2020-01-09",1985-11-14",NO DECLARA",NO DECLARA"
2020-12-24",2004-05-20",M",F"
2020-08-13",1998-05-14",M",F"
2020-10-23",1985-12-05",M",F"
2020-02-03",1998-02-06",M",F"
2020-12-15",2004-05-14",M",F"
2020-01-07",2004-12-09",M",F"
2020-08-31",2004-10-29",M",F"
2020-12-30",1998-02-05",M",F"
2020-11-25",1998-02-23",M",F"
2020-01-08",1997-04-10",M",NO DECLARA"
2020-12-10",2001-03-08",M",F"
2020-02-26",1997-09-11",M",F"
2020-01-07",1986-01-23",NO DECLARA",NO DECLARA"
2020-09-01",2004-12-10",M",F"
2020-03-05",2004-12-07",M",F"
2020-02-21",2004-02-27",M",F"
2020-11-10",1997-03-07",NO DECLARA",NO DECLARA"
2020-02-20",1998-03-26",M",F"
2020-09-17",2004-12-07",M",F"
2020-11-06",1997-11-06",M",F"
2020-11-05",1998-09-25",M",F"
2020-11-27",2004-09-03",M",F"
2020-01-27",2004-11-10",M",F"
2020-09-29",1994-11-16",M",F"
2020-03-10",1996-03-15",NO DECLARA",NO DECLARA"
2020-12-17",1994-07-22",NO DECLARA",F"
2020-03-13",1996-01-19",NO DECLARA",F"
2020-12-11",1994-02-18",M",F"
2020-12-15",1995-04-28",M",NO DECLARA"
2020-01-08",1995-05-26",M",F"
2020-12-10",1995-05-29",M",F"
2020-11-27",1995-07-11",M",F"
2020-02-21",1996-04-12",NO DECLARA",NO DECLARA"
2020-03-10",1995-11-23",NO DECLARA",NO DECLARA"
2020-02-14",1994-08-12",M",F"
2020-11-05",1995-08-25",NO DECLARA",NO DECLARA"
2020-11-19",1995-09-15",M",NO DECLARA"
2020-02-13",1995-10-05",M",F"
2020-02-07",1995-10-23",M",NO DECLARA"
2020-01-09",1995-11-24",M",F"
2020-10-28",1996-07-04",M",F"
2020-01-08",1996-08-30",M",F"
2020-11-10",1995-12-22",M",F"
2020-03-09",1996-11-15",M",F"
2020-12-07",1994-12-29",M",F"
2020-12-16",1996-12-20",NO DECLARA",NO DECLARA"
2020-08-07",1993-11-12",NO DECLARA",F"
2020-11-02",1990-09-24",NO DECLARA",NO DECLARA"
2020-09-11",1991-10-11",NO DECLARA",NO DECLARA"
2020-11-20",1992-12-18",NO DECLARA",NO DECLARA"
2020-11-25",1992-12-22",NO DECLARA",NO DECLARA"
2020-03-04",1992-03-13",NO DECLARA",F"
2020-01-02",1993-02-09",NO DECLARA",NO DECLARA"
2020-03-17",1992-01-31",NO DECLARA",NO DECLARA"
2020-10-11",1993-01-21",M",F"
2020-09-28",1991-06-25",NO DECLARA",NO DECLARA"
2020-02-18",1993-03-03",NO DECLARA",F"
2020-11-25",1990-04-27",M",F"
2020-12-22",1992-07-02",NO DECLARA",NO DECLARA"
2020-11-17",1992-10-16",M",F"
2020-12-22",1990-09-12",M",F"
2020-10-28",1991-09-06",NO DECLARA",NO DECLARA"
2020-11-25",1991-09-20",M",NO DECLARA"
2020-11-25",1991-09-20",M",NO DECLARA"
2020-12-14",1993-08-11",NO DECLARA",NO DECLARA"
2020-02-17",1990-11-08",NO DECLARA",NO DECLARA"
2020-10-14",1991-10-24",M",F"
2020-12-30",2005-03-08",M",F"
2020-10-27",1991-01-31",NO DECLARA",NO DECLARA"
2020-12-04",1992-01-31",M",NO DECLARA"
2020-12-19",1989-12-18",NO DECLARA",NO DECLARA"
2020-10-27",1992-04-30",NO DECLARA",NO DECLARA"
2020-11-22",1992-07-17",NO DECLARA",F"
2020-01-14",2005-08-25",M",F"
2020-01-15",1991-03-04",NO DECLARA",F"
2020-01-07",1990-11-15",NO DECLARA",F"
2020-11-19",2005-07-21",M",F"
2020-08-21",2005-08-18",M",F"
2020-11-27",2005-10-06",M",F"
2020-08-27",1990-02-02",M",F"
2020-11-19",1991-09-12",NO DECLARA",F"
2020-11-04",1989-07-04",M",NO DECLARA"
2020-07-28",2005-11-10",M",F"
2020-01-02",1990-10-26",NO DECLARA",NO DECLARA"
2020-12-07",1992-12-10",NO DECLARA",NO DECLARA"
2020-12-04",1999-04-06",M",F"
2020-08-25",1997-09-19",M",NO DECLARA"
2020-01-10",1999-02-08",M",F"
2020-03-10",1991-02-22",NO DECLARA",NO DECLARA"
2020-12-01",2001-07-05",M",F"
2020-11-04",1999-09-17",M",F"
2020-12-15",2005-06-30",M",F"
2020-01-07",1991-12-06",NO DECLARA",NO DECLARA"
2020-01-07",1991-12-06",NO DECLARA",NO DECLARA"
2020-08-10",2001-11-09",M",F"
2020-11-09",2000-11-30",M",F"
2020-10-28",2000-03-16",M",F"
2020-10-22",2001-08-23",M",F"
2020-10-23",1992-01-10",NO DECLARA",NO DECLARA"
2020-12-03",1992-08-07",NO DECLARA",NO DECLARA"
2020-09-18",2001-08-09",M",F"
2020-11-25",2005-12-01",M",F"
2020-12-04",1995-03-24",M",F"
2020-09-25",1993-01-08",M",F"
2020-01-06",1993-05-07",NO DECLARA",F"
2020-10-14",1993-05-28",M",NO DECLARA"
2020-07-31",1996-01-05",M",F"
2020-01-02",1996-02-01",M",F"
2020-09-01",1996-02-22",M",F"
2020-10-11",2004-05-19",M",F"
2020-12-10",1998-03-18",M",F"
2020-03-02",1996-08-02",M",NO DECLARA"
2020-02-10",1998-11-13",M",F"
2020-03-03",1998-10-16",M",F"
2020-11-13",1996-05-24",M",NO DECLARA"
2020-09-30",1999-03-04",M",F"
2020-03-16",2005-08-22",M",F"
2020-11-25",2001-03-15",M",F"
2020-08-18",2001-08-24",M",F"
2020-12-28",2008-12-12",M",F"
2020-02-27",1987-11-20",M",NO DECLARA"
2020-01-10",2005-04-07",M",F"
2020-11-17",1988-04-18",NO DECLARA",F"
2020-03-13",2001-08-23",M",F"
2020-08-28",1988-04-21",M",F"
2020-02-28",2005-09-16",M",F"
2020-02-26",2005-02-16",M",F"
2020-12-17",2005-06-24",M",F"
2020-10-04",2001-06-29",M",F"
2020-08-11",2005-02-14",M",F"
2020-12-10",2001-03-23",M",F"
2020-08-13",1988-02-15",NO DECLARA",F"
2020-02-19",2005-06-29",M",F"
2020-07-31",1998-09-21",M",F"
2020-02-17",2007-12-07",M",F"
2020-12-01",2005-03-17",M",F"
2020-12-30",1996-03-08",NO DECLARA",F"
2020-09-01",1996-07-12",NO DECLARA",F"
2020-02-13",1994-02-14",M",NO DECLARA"
2020-11-04",1996-11-25",M",NO DECLARA"
2020-08-13",1994-06-08",M",NO DECLARA"
2020-12-02",1994-07-01",NO DECLARA",F"
2020-10-29",1997-03-07",M",F"
2020-09-23",1997-03-20",M",NO DECLARA"
2020-07-25",1997-05-23",M",F"
2020-11-06",2001-09-14",M",F"
2020-10-30",2005-03-11",M",F"
2020-08-13",1994-03-18",NO DECLARA",NO DECLARA"
2020-01-02",1994-03-18",M",NO DECLARA"
2020-03-16",1995-09-01",M",F"
2020-03-10",1993-03-05",M",F"
2020-11-21",1994-09-30",NO DECLARA",F"
2020-12-10",1996-04-15",NO DECLARA",F"
2020-11-20",1997-10-17",M",F"
2020-12-10",1994-05-12",M",F"
2020-10-30",1994-10-07",NO DECLARA",NO DECLARA"
2020-09-14",1996-11-27",NO DECLARA",F"
2020-12-01",1996-02-09",M",NO DECLARA"
2020-10-29",1993-06-23",M",F"
2020-11-18",1997-04-23",M",F"
2020-11-30",1993-08-25",NO DECLARA",NO DECLARA"
2020-09-03",1995-06-15",M",F"
2020-01-02",1993-02-04",M",NO DECLARA"
2020-12-15",1994-07-14",NO DECLARA",NO DECLARA"
2020-03-09",1994-08-04",DESCONOCIDO",F"
2020-11-06",1991-07-08",M",NO DECLARA"
2020-02-20",1991-07-19",NO DECLARA",F"
2020-12-01",1993-12-17",NO DECLARA",NO DECLARA"
2020-12-14",1991-09-03",M",F"
2020-10-15",1991-09-12",M",F"
2020-01-28",1992-09-24",M",F"
2020-11-17",1991-11-15",M",F"
2020-08-26",1994-05-05",M",F"
2020-09-17",1992-12-10",M",F"
2020-12-01",1994-07-01",M",F"
2020-02-26",1994-03-18",NO DECLARA",F"
2020-01-06",1994-07-22",NO DECLARA",F"
2020-02-20",1993-11-24",M",F"
2020-11-30",1993-07-08",NO DECLARA",F"
2020-10-30",1992-03-05",M",F"
2020-08-11",1994-10-06",M",NO DECLARA"
2020-01-07",1993-08-02",NO DECLARA",NO DECLARA"
2020-03-11",1992-04-22",M",F"
2020-09-03",1992-01-03",NO DECLARA",F"
2020-12-11",1989-05-15",NO DECLARA",NO DECLARA"
2020-10-14",1991-03-20",M",NO DECLARA"
2020-11-25",1988-11-25",NO DECLARA",NO DECLARA"
2020-12-11",1991-02-15",NO DECLARA",NO DECLARA"
2020-08-13",1988-05-26",NO DECLARA",NO DECLARA"
2020-02-20",1989-09-01",M",NO DECLARA"
2020-03-11",1989-10-11",M",NO DECLARA"
2020-02-27",1990-09-18",M",F"
2020-11-29",1989-11-09",NO DECLARA",NO DECLARA"
2020-11-26",1990-11-12",NO DECLARA",NO DECLARA"
2020-01-06",1989-03-03",M",F"
2020-12-30",1988-06-16",NO DECLARA",NO DECLARA"
2020-03-09",1988-06-24",NO DECLARA",NO DECLARA"
2020-07-31",1989-05-04",DESCONOCIDO",NO DECLARA"
2020-12-21",1989-01-04",NO DECLARA",NO DECLARA"
2020-12-07",1989-01-06",NO DECLARA",NO DECLARA"
2020-08-28",1988-07-29",M",F"
2020-08-24",1990-11-26",M",F"
2020-02-18",1990-12-07",NO DECLARA",NO DECLARA"
2020-11-02",1988-08-25",NO DECLARA",F"
2020-12-11",1989-03-29",NO DECLARA",NO DECLARA"
2020-12-29",1990-01-26",NO DECLARA",NO DECLARA"
2020-03-13",1987-06-05",NO DECLARA",F"
2020-12-18",2005-06-15",M",F"
2020-11-10",1989-02-24",NO DECLARA",F"
2020-10-07",2001-03-15",M",F"
2020-01-07",2005-11-16",M",F"
2020-11-13",2000-06-16",M",F"
2020-11-09",2005-03-09",M",F"
2020-09-10",2001-05-22",M",F"
2020-08-19",1988-03-11",NO DECLARA",NO DECLARA"
2020-12-18",1988-06-06",NO DECLARA",NO DECLARA"
2020-09-07",2005-08-02",M",F"
2020-02-17",2005-05-06",M",F"
2020-09-21",2005-10-07",M",F"
2020-02-27",2005-02-28",M",F"
2020-12-18",2005-11-30",M",F"
2020-12-28",1989-04-14",NO DECLARA",NO DECLARA"
2020-03-10",2005-04-29",M",F"
2020-12-07",1987-07-01",NO DECLARA",NO DECLARA"
2020-02-07",1989-07-27",M",F"
2020-09-29",2005-06-17",M",F"
2020-08-03",2005-06-29",M",F"
2020-02-26",1987-05-15",M",NO DECLARA"
2020-02-19",1988-04-07",M",NO DECLARA"
2020-12-02",1996-11-15",M",F"
2020-01-02",1987-03-19",M",F"
2020-11-09",2005-01-07",M",F"
2020-01-08",1996-12-06",NO DECLARA",NO DECLARA"
2020-02-17",1996-12-27",M",F"
2020-10-02",2005-05-30",M",F"
2020-12-16",2005-07-08",M",F"
2020-08-07",2005-10-13",M",F"
2020-11-07",2005-05-09",M",F"
2020-11-04",1987-03-19",M",F"
2020-08-25",2005-03-14",M",F"
2020-11-10",1997-12-03",M",F"
2020-02-27",1988-01-14",NO DECLARA",NO DECLARA"
2020-11-18",1987-12-18",DESCONOCIDO",NO DECLARA"
2020-12-18",2005-01-13",M",F"
2020-09-02",1995-01-20",M",NO DECLARA"
2020-12-09",1996-03-27",M",F"
2020-12-23",1997-03-13",M",F"
2020-08-11",1997-04-25",NO DECLARA",NO DECLARA"
2020-11-24",1995-06-02",M",NO DECLARA"
2020-12-01",1996-03-26",M",F"
2020-02-26",1995-01-12",M",F"
2020-06-12",2005-05-06",NO DECLARA",F"
2020-01-28",1995-03-17",NO DECLARA",NO DECLARA"
2020-12-01",1996-06-27",M",F"
2020-05-19",2001-02-05",M",F"
2020-12-18",2001-10-11",M",F"
2020-01-02",2001-09-12",M",F"
2020-07-31",1996-11-18",M",F"
2020-01-08",2001-07-04",M",F"
2020-09-03",2007-06-06",M",F"
2020-02-18",1995-12-01",M",NO DECLARA"
2020-12-28",2005-12-07",M",F"
2020-11-10",2007-11-26",M",F"
2020-12-18",2007-06-08",M",F"
2020-02-20",2007-04-20",M",F"
2020-12-04",1992-01-03",M",F"
2020-09-02",2007-10-05",M",F"
2020-08-22",2007-11-12",M",F"
2020-09-08",2007-08-16",M",F"
2020-12-23",2007-09-27",M",F"
2020-02-18",2007-05-02",M",F"
2020-11-27",2007-12-11",M",F"
2020-01-02",1989-04-06",M",NO DECLARA"
2020-12-21",2007-02-14",M",F"
2020-08-13",2007-11-01",M",F"
2020-08-19",1996-01-25",NO DECLARA",NO DECLARA"
2020-10-14",2007-06-29",M",F"
2020-03-02",2007-01-11",M",F"
2020-02-04",1996-09-26",NO DECLARA",F"
2020-11-02",2007-10-08",M",F"
2020-08-25",2007-09-14",M",F"
2020-12-03",2007-10-31",M",F"
2020-10-05",2007-01-02",M",F"
2020-03-10",2007-12-07",M",F"
2020-02-27",2007-11-02",M",F"
2020-03-06",2007-11-23",M",F"
2020-07-30",2007-12-20",M",F"
2020-12-29",2007-04-13",M",F"
2020-11-25",2007-04-27",M",F"
2020-08-27",1996-12-11",M",DESCONOCIDO"
2020-12-09",2007-01-04",M",F"
2020-11-25",2007-12-27",M",F"
2020-10-30",1989-03-02",M",NO DECLARA"
2020-03-16",2007-09-20",M",F"
2020-10-02",2007-01-23",M",F"
2020-07-25",2007-10-16",M",NO DECLARA"
2020-01-07",1989-06-23",M",F"
2020-12-17",1997-01-03",NO DECLARA",NO DECLARA"
2020-02-17",1992-12-04",NO DECLARA",F"
2020-11-30",1995-03-17",NO DECLARA",F"
2020-11-06",1995-03-31",M",F"
2020-11-09",1991-03-08",NO DECLARA",NO DECLARA"
2020-03-05",1991-04-05",M",F"
2020-12-30",1995-12-01",M",F"
2020-11-09",1991-09-11",NO DECLARA",NO DECLARA"
2020-02-13",1991-12-13",NO DECLARA",F"
2020-01-09",1995-06-29",M",NO DECLARA"
2020-02-17",1993-09-03",NO DECLARA",NO DECLARA"
2020-02-04",1996-04-11",M",F"
2020-12-04",1994-10-20",NO DECLARA",NO DECLARA"
2020-02-20",1994-11-23",NO DECLARA",F"
2020-01-08",1996-11-29",M",F"
2020-08-19",1996-12-05",M",F"
2020-02-10",1992-08-14",M",F"
2020-03-16",1990-02-14",DESCONOCIDO",F"
2020-11-06",1992-06-04",M",NO DECLARA"
2020-11-17",1994-12-09",M",F"
2020-09-22",1996-08-14",M",F"
2020-02-20",2007-07-25",M",F"
2020-11-19",1993-12-10",M",F"
2020-02-18",2007-05-10",M",F"
2020-11-18",2007-10-25",M",F"
2020-10-14",2009-10-29",M",F"
2020-10-29",2008-03-14",M",F"
2020-12-06",2007-08-09",M",F"
2020-11-16",2007-01-11",F",F"
2020-08-22",2007-03-01",M",F"
2020-01-07",2007-09-14",M",F"
2020-07-30",2008-12-05",M",F"
2020-12-15",2008-12-29",M",F"
2020-12-10",1993-02-08",M",NO DECLARA"
2020-12-11",2008-09-05",M",F"
2020-09-07",2008-08-29",M",F"
2020-11-30",2008-02-29",M",F"
2020-10-22",2008-11-07",M",F"
2020-08-10",1995-10-19",M",F"
2020-08-21",2008-04-29",M",F"
2020-03-13",2008-04-14",M",F"
2020-11-05",1995-11-09",M",F"
2020-02-05",1993-11-10",M",F"
2020-01-08",1995-11-16",NO DECLARA",F"
2020-11-27",2007-04-19",M",F"
2020-12-11",1990-01-04",NO DECLARA",NO DECLARA"
2020-03-05",2008-03-27",M",F"
2020-12-28",2008-05-02",M",F"
2020-03-12",2008-06-27",M",F"
2020-08-11",1993-07-30",NO DECLARA",NO DECLARA"
2020-12-03",2008-11-07",M",F"
2020-08-24",2008-07-18",M",F"
2020-12-15",2008-09-05",M",F"
2020-12-15",2008-09-05",M",F"
2020-12-04",2008-07-11",M",F"
2020-11-26",2008-07-25",M",F"
2020-11-27",1996-01-19",NO DECLARA",F"
2020-12-09",2008-11-21",M",F"
2020-10-06",2007-01-05",M",F"
2020-11-25",2008-03-28",M",F"
2020-11-25",2008-12-22",M",F"
2020-09-15",1994-03-04",M",F"
2020-02-17",2007-10-24",M",F"
2020-09-15",1996-11-28",M",F"
2020-11-04",2007-03-15",M",F"
2020-01-07",2007-11-21",M",F"
2020-02-19",2007-11-16",M",F"
2020-02-17",1994-12-07",M",F"
2020-12-30",1994-05-19",NO DECLARA",NO DECLARA"
2020-11-05",2007-08-23",M",F"
2020-08-13",2007-07-20",M",F"
2020-09-16",2007-05-18",M",F"
2020-11-24",2007-03-09",M",F"
2020-10-04",2007-02-02",M",F"
2020-12-09",2007-11-09",M",F"
2020-10-26",2007-12-06",M",F"
2020-02-21",1996-10-18",M",F"
2020-10-28",1996-10-11",M",F"
2020-12-09",2007-04-12",M",F"
2020-03-05",2007-10-29",M",F"
2020-02-21",2007-08-13",M",F"
2020-03-19",1997-10-17",M",F"
2020-01-14",2007-10-23",M",F"
2020-10-08",2007-06-04",M",F"
2020-12-09",2007-02-22",M",F"
2020-01-08",1994-03-11",M",F"
2020-02-14",2007-09-28",M",F"
2020-01-02",2007-02-23",M",F"
2020-10-30",2007-03-15",M",F"
2020-10-22",2007-06-19",M",F"
2020-03-04",1996-05-13",M",F"
2020-01-09",1997-09-25",NO DECLARA",F"
2020-12-21",1996-11-15",M",F"
2020-08-26",2008-03-28",M",F"
2020-02-05",2008-11-05",M",F"
2020-03-09",2008-05-08",M",F"
2020-11-05",2008-01-21",M",F"
2020-02-20",2008-10-03",M",F"
2020-12-29",1989-10-20",NO DECLARA",F"
2020-08-28",2008-10-23",M",F"
2020-08-13",2008-12-12",M",F"
2020-12-28",1991-03-08",M",F"
2020-02-27",2008-04-24",M",F"
2020-11-18",2008-12-29",M",F"
2020-12-24",2008-10-03",M",F"
2020-12-30",2008-11-04",M",F"
2020-12-09",2008-06-27",M",F"
2020-09-07",2008-09-22",M",F"
2020-01-30",1989-07-27",NO DECLARA",NO DECLARA"
2020-02-14",2008-09-18",M",F"
2020-12-28",1991-02-07",NO DECLARA",DESCONOCIDO"
2020-10-30",2008-03-07",M",F"
2020-12-10",2008-10-22",M",F"
2020-11-20",2008-12-22",M",F"
2020-10-29",2008-07-04",M",F"
2020-12-10",2008-11-07",M",F"
2020-03-11",2008-07-25",M",F"
2020-11-02",1993-09-23",M",F"
2020-10-12",2008-04-01",M",F"
2020-10-12",2008-04-01",M",F"
2020-11-04",2008-12-11",NO DECLARA",F"
2020-08-25",2008-02-28",M",F"
2020-12-11",2008-07-10",M",F"
2020-01-02",1991-01-04",M",F"
2020-10-27",2008-02-28",M",F"
2020-11-16",1994-02-11",NO DECLARA",F"
2020-12-28",2008-11-14",M",F"
2020-02-05",2008-04-10",M",F"
2020-12-18",2008-12-12",M",F"
2020-11-16",2008-04-25",M",F"
2020-10-21",2008-04-30",M",F"
2020-11-24",2008-08-07",M",F"
2020-12-17",2008-04-09",M",F"
2020-01-07",1996-09-26",M",F"
2020-07-25",2008-06-25",M",F"
2020-12-01",2008-10-24",M",F"
2020-07-26",2008-11-07",M",F"
2020-12-01",1994-10-28",M",F"
2020-02-20",2008-04-03",M",F"
2020-01-30",2008-02-14",M",F"
2020-10-29",2008-04-28",M",F"
2020-09-29",2008-12-11",M",F"
2020-12-04",1991-09-23",NO DECLARA",NO DECLARA"
2020-03-13",1993-12-09",NO DECLARA",NO DECLARA"
2020-12-23",2008-05-20",M",F"
2020-01-07",2008-03-19",M",F"
2020-12-03",2008-04-07",M",F"
2020-03-10",2008-10-31",M",F"
2020-01-02",2008-01-07",M",F"
2020-03-10",2008-10-16",M",F"
2020-02-13",1989-09-08",NO DECLARA",NO DECLARA"
2020-12-30",1989-08-25",NO DECLARA",NO DECLARA"
2020-03-11",2008-09-26",M",F"
2020-09-30",2008-09-19",M",F"
2020-09-03",1996-08-09",M",F"
2020-11-30",2008-02-28",M",F"
2020-03-12",2008-11-04",M",F"
2020-12-03",1995-07-06",NO DECLARA",NO DECLARA"
2020-02-18",2008-03-06",M",F"
2020-09-04",2008-01-24",M",F"
2020-12-14",2008-07-28",M",F"
2020-02-14",2008-11-06",M",F"
2020-12-03",2008-10-15",M",F"
2020-03-11",2008-11-14",M",F"
2020-12-15",2008-01-04",M",F"
2020-08-10",2008-11-07",M",F"
2020-10-05",2006-03-22",M",F"
2020-10-19",1992-10-23",M",NO DECLARA"
2020-03-09",2006-04-10",M",F"
2020-12-24",2006-04-12",M",F"
2020-09-03",1993-07-08",NO DECLARA",NO DECLARA"
2020-10-02",2006-11-24",M",F"
2020-11-24",2006-01-30",M",F"
2020-11-20",2006-08-18",M",F"
2020-12-09",2006-09-15",M",F"
2020-11-20",2006-03-09",M",F"
2020-08-18",2006-03-09",M",F"
2020-01-15",2006-02-24",M",F"
2020-06-29",2006-10-27",M",F"
2020-12-14",1992-11-11",NO DECLARA",NO DECLARA"
2020-02-20",2006-10-04",M",F"
2020-11-30",2006-08-04",M",F"
2020-02-14",2006-11-27",M",F"
2020-03-13",2006-05-12",M",F"
2020-02-03",2006-12-28",M",F"
2020-08-11",2006-12-14",M",F"
2020-11-20",2006-09-22",M",F"
2020-12-18",2006-06-02",M",F"
2020-12-11",2006-03-03",M",F"
2020-10-14",2006-12-15",M",F"
2020-09-11",2006-06-20",M",F"
2020-12-03",2006-08-02",M",F"
2020-06-05",2006-11-24",M",F"
2020-03-16",2006-02-03",M",F"
